"","type","NAME","SQKM.x","Field.x","bio1_mean","bio10_mean","bio11_mean","bio12_mean","bio13_mean","bio14_mean","bio15_mean","bio16_mean","bio17_mean","bio18_mean","bio19_mean","bio2_mean","bio3_mean","bio4_mean","bio5_mean","bio6_mean","bio7_mean","bio8_mean","bio9_mean","SQKM.y","Field.y","bio1mean_delta","bio10mean_delta","bio11mean_delta","bio12mean_delta","bio13mean_delta","bio14mean_delta","bio15mean_delta","bio16mean_delta","bio17mean_delta","bio18mean_delta","bio19mean_delta","bio2mean_delta","bio3mean_delta","bio4mean_delta","bio5mean_delta","bio6mean_delta","bio7mean_delta","bio8mean_delta","bio9mean_delta","SQKM.x.1","Field.x.1","bio1min_delta","bio10min_delta","bio11min_delta","bio12min_delta","bio13min_delta","bio14min_delta","bio15min_delta","bio16min_delta","bio17min_delta","bio18min_delta","bio19min_delta","bio2min_delta","bio3min_delta","bio4min_delta","bio5min_delta","bio6min_delta","bio7min_delta","bio8min_delta","bio9min_delta","SQKM.y.1","Field.y.1","bio1max_delta","bio10max_delta","bio11max_delta","bio12max_delta","bio13max_delta","bio14max_delta","bio15max_delta","bio16max_delta","bio17max_delta","bio18max_delta","bio19max_delta","bio2max_delta","bio3max_delta","bio4max_delta","bio5max_delta","bio6max_delta","bio7max_delta","bio8max_delta","bio9max_delta","SQKM","Field","bio1mean_zscore","bio10mean_zscore","bio11mean_zscore","bio12mean_zscore","bio13mean_zscore","bio14mean_zscore","bio15mean_zscore","bio16mean_zscore","bio17mean_zscore","bio18mean_zscore","bio19mean_zscore","bio2mean_zscore","bio3mean_zscore","bio4mean_zscore","bio5mean_zscore","bio6mean_zscore","bio7mean_zscore","bio8mean_zscore","bio9mean_zscore","bio1_percent_area","bio2_percent_area","bio3_percent_area","bio4_percent_area","bio5_percent_area","bio6_percent_area","bio7_percent_area","bio8_percent_area","bio9_percent_area","bio10_percent_area","bio11_percent_area","bio12_percent_area","bio13_percent_area","bio14_percent_area","bio15_percent_area","bio16_percent_area","bio17_percent_area","bio18_percent_area","bio19_percent_area"
"11","Great Basin Xeric Mixed Sagebrush Shrubland","Columbia Mountains/Northern Rockies",179304,0,10.05,20.1,0.482,NA,86.4,NA,36.5,NA,NA,NA,NA,13.3,NA,NA,31.2,-4.27,NA,NA,19.7,179304,0,2.64,2.92,2.81,NA,-32.2,NA,-19.4,NA,NA,NA,NA,0.47,NA,NA,3.07,4.51,NA,NA,5.86,179304,0,2.52,2.86,2.69,NA,-34.1,NA,-21,NA,NA,NA,NA,0.449,NA,NA,2.91,4.48,NA,NA,5.16,179304,0,2.68,2.96,2.85,NA,-28.5,NA,-15.5,NA,NA,NA,NA,0.52,NA,NA,3.18,4.57,NA,NA,7.05,179304,0,3.84,2.82,2.65,NA,-1.1,NA,-1.33,NA,NA,NA,NA,1.1,NA,NA,1.82,2.5,NA,NA,1.07,100,100,0,0,100,100,0,0,100,100,100,0,66.67,0,100,0,0,0,0
"12","Great Basin Xeric Mixed Sagebrush Shrubland","Columbia Plateau",83923,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83923,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83923,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83923,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83923,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","Great Basin Xeric Mixed Sagebrush Shrubland","Eastern Cascades Slopes and Foothills",56174,0,7.38,16.5,-0.617,NA,46.6,8.98,47.5,NA,NA,NA,NA,NA,41.9,NA,28.3,-6.809,NA,NA,16.4,56174,0,2.6,2.73,2.81,NA,-24.2,4.91,-28.8,NA,NA,NA,NA,NA,2.74,NA,2.7,4.4,NA,NA,3.98,56174,0,2.46,2.57,2.49,NA,-26.1,3.101,-34.3,NA,NA,NA,NA,NA,2.55,NA,2.57,3.88,NA,NA,3.16,56174,0,2.67,2.82,2.97,NA,-20.2,6.66,-23,NA,NA,NA,NA,NA,3.06,NA,3.02,4.9,NA,NA,4.81,56174,0,4.18,2.46,2.44,NA,-1.12,1.76,-1.41,NA,NA,NA,NA,NA,1.08,NA,1.5,3.09,NA,NA,1.53,100,0,60.24,0,100,100,0,0,97.59,100,100,0,9.64,96.4,85.5,0,0,0,0
"14","Great Basin Xeric Mixed Sagebrush Shrubland","Idaho Batholith",60281,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60281,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60281,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60281,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60281,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","Great Basin Xeric Mixed Sagebrush Shrubland","Klamath Mountains",48539,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48539,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48539,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48539,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48539,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","Great Basin Xeric Mixed Sagebrush Shrubland","Middle Rockies",164464,0,5.91,17.8,-6.072,NA,47.5,18.57,30.7,NA,63,NA,NA,NA,NA,NA,28.4,-12.79,NA,10.97,10.7,164464,0,3.43,3.22,3.6,NA,-28,10.85,-40.7,NA,20.82,NA,NA,NA,NA,NA,3.35,5.64,NA,5.747,12.25,164464,0,3.37,3.11,3.35,NA,-43.1,8.144,-49.2,NA,14.04,NA,NA,NA,NA,NA,3.27,5.35,NA,-7.53,9.1,164464,0,3.48,3.3,3.87,NA,-19.3,16.29,-34.3,NA,29.78,NA,NA,NA,NA,NA,3.42,5.99,NA,8.21,17.12,164464,0,4.65,2.56,3.46,NA,-1.25,3.76,-2.18,NA,1.53,NA,NA,NA,NA,NA,1.74,3.43,NA,1.069,1.25,100,0,0,0,100,100,0,64.179,82.09,100,100,0,79.1,100,100,0,94.03,0,0
"17","Great Basin Xeric Mixed Sagebrush Shrubland","Mojave Basin and Range",129599,0,14.27,24.3,5.129,NA,34.7,6.76,48,NA,31.8,NA,NA,NA,39.6,NA,33.4,-0.884,NA,9.62,19.8,129599,0,2.67,2.69,2.7,NA,-32.8,3.91,-47.3,NA,11.11,NA,NA,NA,2.27,NA,2.59,3.51,NA,5.217,4.96,129599,0,2.39,2.25,2.41,NA,-56.4,0.665,-63.9,NA,3.68,NA,NA,NA,1.86,NA,1.86,2.73,NA,2.1,2.96,129599,0,2.81,2.81,3.1,NA,-20.7,9.39,-31.7,NA,23.69,NA,NA,NA,2.57,NA,2.8,4.27,NA,14.06,7.57,129599,0,3.6,2.53,2.58,NA,-1.1,4.3,-2.18,NA,1.44,NA,NA,NA,1.05,NA,1.77,3.09,NA,1.523,1.13,100,0,4.42,0,100,100,0,4.875,17.46,100,100,0,21.09,99.5,100,0,72.9,0,0
"18","Great Basin Xeric Mixed Sagebrush Shrubland","North Cascades",36809,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36809,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36809,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36809,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36809,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","Great Basin Xeric Mixed Sagebrush Shrubland","Northern Basin and Range",142200,0,7.81,18.2,-1.618,NA,47.6,11.16,40.3,135.7,51.1,45.5,110,NA,38.3,NA,29.4,-7.757,36,10.31,16.8,142200,0,2.89,2.81,3.44,NA,-24.5,9.27,-35.6,-38.6,22.4,24.2,40.2,NA,2.6,NA,2.82,5.04,-2.82,0.735,6.9,142200,0,2.52,2.4,2.79,NA,-51.3,2.135,-53.7,-43.3,11.38,24.2,26,NA,1.95,NA,2.53,3.92,-3.24,-7.73,3.05,142200,0,3.43,3.29,4.27,NA,-12.1,18.66,-20.8,-34,36.59,24.2,117,NA,3.5,NA,3.33,6.21,-2.53,6.24,15.85,142200,0,4.06,2.16,2.68,NA,-1.2,3.06,-2.15,-1.02,1.48,1,1.06,NA,1.12,NA,1.51,3.04,-1.05,0.349,1.18,100,0,71.97,0,100,100,4.93,1.489,63.34,100,100,0,52.54,99.6,99.8,0.0764,33.37,0.0382,2.1
"20","Great Basin Xeric Mixed Sagebrush Shrubland","Northwestern Glaciated Plains",405775,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405775,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405775,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405775,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405775,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
