"","type","NAME","SQKM.x","Field.x","bio1_mean","bio10_mean","bio11_mean","bio12_mean","bio13_mean","bio14_mean","bio15_mean","bio16_mean","bio17_mean","bio18_mean","bio19_mean","bio2_mean","bio3_mean","bio4_mean","bio5_mean","bio6_mean","bio7_mean","bio8_mean","bio9_mean","SQKM.y","Field.y","bio1mean_delta","bio10mean_delta","bio11mean_delta","bio12mean_delta","bio13mean_delta","bio14mean_delta","bio15mean_delta","bio16mean_delta","bio17mean_delta","bio18mean_delta","bio19mean_delta","bio2mean_delta","bio3mean_delta","bio4mean_delta","bio5mean_delta","bio6mean_delta","bio7mean_delta","bio8mean_delta","bio9mean_delta","SQKM.x.1","Field.x.1","bio1min_delta","bio10min_delta","bio11min_delta","bio12min_delta","bio13min_delta","bio14min_delta","bio15min_delta","bio16min_delta","bio17min_delta","bio18min_delta","bio19min_delta","bio2min_delta","bio3min_delta","bio4min_delta","bio5min_delta","bio6min_delta","bio7min_delta","bio8min_delta","bio9min_delta","SQKM.y.1","Field.y.1","bio1max_delta","bio10max_delta","bio11max_delta","bio12max_delta","bio13max_delta","bio14max_delta","bio15max_delta","bio16max_delta","bio17max_delta","bio18max_delta","bio19max_delta","bio2max_delta","bio3max_delta","bio4max_delta","bio5max_delta","bio6max_delta","bio7max_delta","bio8max_delta","bio9max_delta","SQKM","Field","bio1mean_zscore","bio10mean_zscore","bio11mean_zscore","bio12mean_zscore","bio13mean_zscore","bio14mean_zscore","bio15mean_zscore","bio16mean_zscore","bio17mean_zscore","bio18mean_zscore","bio19mean_zscore","bio2mean_zscore","bio3mean_zscore","bio4mean_zscore","bio5mean_zscore","bio6mean_zscore","bio7mean_zscore","bio8mean_zscore","bio9mean_zscore","bio1_percent_area","bio2_percent_area","bio3_percent_area","bio4_percent_area","bio5_percent_area","bio6_percent_area","bio7_percent_area","bio8_percent_area","bio9_percent_area","bio10_percent_area","bio11_percent_area","bio12_percent_area","bio13_percent_area","bio14_percent_area","bio15_percent_area","bio16_percent_area","bio17_percent_area","bio18_percent_area","bio19_percent_area"
"1","Inter Mountain Basins Mixed Salt Desert Scrub","Arizona/New Mexico Mountains",108826,0,10.43,NA,NA,NA,NA,NA,NA,181,NA,166,NA,NA,49.9,NA,29.3,-7.349,34.8,18.81,13.6,108826,0,1.254,NA,NA,NA,NA,NA,NA,121.8,NA,106.3,NA,NA,2.19,NA,1.54,1.92,-1.42,2.77,6.6,108826,0,1.196,NA,NA,NA,NA,NA,NA,51.2,NA,66.9,NA,NA,1.98,NA,1.45,1.4,-1.42,-8.85,3.55,108826,0,1.37,NA,NA,NA,NA,NA,NA,189,NA,155.7,NA,NA,2.43,NA,1.61,2.44,-1.41,10.46,8.38,108826,0,1.39,NA,NA,NA,NA,NA,NA,1.33,NA,1.15,NA,NA,1.05,NA,1.1,1.62,-1.02,1.237,1.353,100,0,17.789,0,9.6842,100,0.2105,36.11,19.58,0,0,0,0,0,0,75.47,0,50.5,0
"2","Inter Mountain Basins Mixed Salt Desert Scrub","Arizona/New Mexico Plateau",150072,0,11.26,NA,NA,NA,NA,NA,NA,130,NA,126,216,NA,48.5,NA,30.9,-7.286,NA,21.66,13.75,150072,0,1.294,NA,NA,NA,NA,NA,NA,85.3,NA,80.9,152.9,NA,2.11,NA,1.52,1.97,NA,6.02,6.91,150072,0,1.189,NA,NA,NA,NA,NA,NA,42.3,NA,48.8,152.9,NA,1.98,NA,1.33,1.38,NA,-11.99,-6.31,150072,0,1.38,NA,NA,NA,NA,NA,NA,165,NA,147.7,153,NA,2.22,NA,1.62,2.47,NA,11.67,9.08,150072,0,1.43,NA,NA,NA,NA,NA,NA,1.21,NA,1.09,1.03,NA,1.02,NA,1.09,1.59,NA,0.932,1.252,100,0,0.644,0,33.7386,97.3,0,33.56,12.84,0,0,0,0,0,0,51.14,0,23.6,0.0179
"3","Inter Mountain Basins Mixed Salt Desert Scrub","Blue Mountains",70911,0,8.98,NA,NA,NA,NA,NA,NA,260,NA,NA,245,NA,NA,NA,NA,-7.524,NA,NA,NA,70911,0,1.179,NA,NA,NA,NA,NA,NA,185.1,NA,NA,185.1,NA,NA,NA,NA,2.7,NA,NA,NA,70911,0,1.167,NA,NA,NA,NA,NA,NA,158.4,NA,NA,158.4,NA,NA,NA,NA,2.67,NA,NA,NA,70911,0,1.19,NA,NA,NA,NA,NA,NA,225,NA,NA,225,NA,NA,NA,NA,2.73,NA,NA,NA,70911,0,1.65,NA,NA,NA,NA,NA,NA,1.14,NA,NA,1.14,NA,NA,NA,NA,1.49,NA,NA,NA,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,100
"4","Inter Mountain Basins Mixed Salt Desert Scrub","California Coastal Sage, Chaparral, and Oak Woodlands",123988,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123988,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123988,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123988,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123988,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","Inter Mountain Basins Mixed Salt Desert Scrub","Canadian Rockies",104960,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104960,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104960,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104960,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104960,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","Inter Mountain Basins Mixed Salt Desert Scrub","Cascades",46434,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46434,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46434,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46434,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46434,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,4.478,0,0,100,0,0,31.34,0,0,0,0,0,0,2.99,0,0,2.9851
"7","Inter Mountain Basins Mixed Salt Desert Scrub","Central Basin and Range",309946,0,10.51,NA,NA,NA,NA,NA,NA,124,NA,NA,119,NA,41.9,NA,NA,-7.35,NA,12.12,12.43,309946,0,1.393,NA,NA,NA,NA,NA,NA,85,NA,NA,84.9,NA,2.3,NA,NA,2.57,NA,2.94,11.42,309946,0,1.27,NA,NA,NA,NA,NA,NA,49.5,NA,NA,49.5,NA,1.75,NA,NA,1.71,NA,-10.6,-9.76,309946,0,1.51,NA,NA,NA,NA,NA,NA,185,NA,NA,185,NA,3.35,NA,NA,3.22,NA,14.17,17.29,309946,0,1.82,NA,NA,NA,NA,NA,NA,1.11,NA,NA,1.12,NA,1.08,NA,NA,1.51,NA,0.436,1.205,100,0,17.428,0,0,99.9,0,8.82,17.64,0,0,0,0,0,0,2.17,0,0,1.9934
"8","Inter Mountain Basins Mixed Salt Desert Scrub","Central California Valley",46126,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46126,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46126,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46126,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46126,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","Inter Mountain Basins Mixed Salt Desert Scrub","Chihuahuan Desert",509458,0,14.87,NA,NA,NA,NA,NA,NA,164,NA,152,NA,NA,NA,NA,NA,-4.159,NA,22.64,19.9,509458,0,1.258,NA,NA,NA,NA,NA,NA,102.3,NA,90.7,NA,NA,NA,NA,NA,1.71,NA,1.93,5.57,509458,0,1.221,NA,NA,NA,NA,NA,NA,78.6,NA,74,NA,NA,NA,NA,NA,1.43,NA,1.33,5.52,509458,0,1.29,NA,NA,NA,NA,NA,NA,123,NA,104.2,NA,NA,NA,NA,NA,1.97,NA,3.96,5.6,509458,0,1.37,NA,NA,NA,NA,NA,NA,1.21,NA,1.06,NA,NA,NA,NA,NA,1.46,NA,1.143,1.321,100,0,0,0,0,100,0,11.11,8.89,0,0,0,0,0,0,100,0,57.8,0
"10","Inter Mountain Basins Mixed Salt Desert Scrub","Colorado Plateaus",134931,0,10.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.4,NA,33.4,-7.699,NA,19.31,6.07,134931,0,1.386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.23,NA,1.59,1.94,NA,1.84,13.22,134931,0,1.255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.87,NA,1.33,1.11,NA,-13.02,-11.67,134931,0,1.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.45,NA,1.7,3.03,NA,11.94,20.57,134931,0,1.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05,NA,1.08,1.36,NA,0.272,1.316,100,0,0.816,0,37.4207,61.8,0,30.53,25.95,0,0,0,0,0,0,0,0,0,0
