"","type","NAME","SQKM.x","Field.x","bio1_mean","bio10_mean","bio11_mean","bio12_mean","bio13_mean","bio14_mean","bio15_mean","bio16_mean","bio17_mean","bio18_mean","bio19_mean","bio2_mean","bio3_mean","bio4_mean","bio5_mean","bio6_mean","bio7_mean","bio8_mean","bio9_mean","SQKM.y","Field.y","bio1mean_delta","bio10mean_delta","bio11mean_delta","bio12mean_delta","bio13mean_delta","bio14mean_delta","bio15mean_delta","bio16mean_delta","bio17mean_delta","bio18mean_delta","bio19mean_delta","bio2mean_delta","bio3mean_delta","bio4mean_delta","bio5mean_delta","bio6mean_delta","bio7mean_delta","bio8mean_delta","bio9mean_delta","SQKM.x.1","Field.x.1","bio1min_delta","bio10min_delta","bio11min_delta","bio12min_delta","bio13min_delta","bio14min_delta","bio15min_delta","bio16min_delta","bio17min_delta","bio18min_delta","bio19min_delta","bio2min_delta","bio3min_delta","bio4min_delta","bio5min_delta","bio6min_delta","bio7min_delta","bio8min_delta","bio9min_delta","SQKM.y.1","Field.y.1","bio1max_delta","bio10max_delta","bio11max_delta","bio12max_delta","bio13max_delta","bio14max_delta","bio15max_delta","bio16max_delta","bio17max_delta","bio18max_delta","bio19max_delta","bio2max_delta","bio3max_delta","bio4max_delta","bio5max_delta","bio6max_delta","bio7max_delta","bio8max_delta","bio9max_delta","SQKM","Field","bio1mean_zscore","bio10mean_zscore","bio11mean_zscore","bio12mean_zscore","bio13mean_zscore","bio14mean_zscore","bio15mean_zscore","bio16mean_zscore","bio17mean_zscore","bio18mean_zscore","bio19mean_zscore","bio2mean_zscore","bio3mean_zscore","bio4mean_zscore","bio5mean_zscore","bio6mean_zscore","bio7mean_zscore","bio8mean_zscore","bio9mean_zscore","bio1_percent_area","bio2_percent_area","bio3_percent_area","bio4_percent_area","bio5_percent_area","bio6_percent_area","bio7_percent_area","bio8_percent_area","bio9_percent_area","bio10_percent_area","bio11_percent_area","bio12_percent_area","bio13_percent_area","bio14_percent_area","bio15_percent_area","bio16_percent_area","bio17_percent_area","bio18_percent_area","bio19_percent_area"
"1","Great Basin Pinyon Juniper Woodland","Arizona/New Mexico Mountains",108826,0,13.66,NA,NA,NA,NA,NA,NA,185,NA,177,NA,NA,43.3,NA,NA,-2.24,34.2,22.61,NA,108826,0,1.28,NA,NA,NA,NA,NA,NA,125,NA,129,NA,NA,2.21,NA,NA,2.18,-1.36,9.41,NA,108826,0,1.273,NA,NA,NA,NA,NA,NA,92.6,NA,129,NA,NA,2.08,NA,NA,2.03,-1.44,8.42,NA,108826,0,1.28,NA,NA,NA,NA,NA,NA,145,NA,129,NA,NA,2.38,NA,NA,2.28,-1.29,10.34,NA,108826,0,1.62,NA,NA,NA,NA,NA,NA,1.09,NA,1.05,NA,NA,1.06,NA,NA,2.13,-1.08,1.158,NA,100,0,88.24,0,0,100,82.3529,23.53,0,0,0,0,0,0,0,47.1,0,5.88,0
"2","Great Basin Pinyon Juniper Woodland","Arizona/New Mexico Plateau",150072,0,13.73,NA,NA,NA,NA,NA,NA,177,NA,177,156,NA,42.2,NA,NA,-2.349,33.2,17.99,NA,150072,0,1.31,NA,NA,NA,NA,NA,NA,120,NA,131,110,NA,2.21,NA,NA,2.17,-1.38,6.08,NA,150072,0,1.246,NA,NA,NA,NA,NA,NA,90,NA,116,110.5,NA,2.06,NA,NA,1.96,-1.46,-11.59,NA,150072,0,1.36,NA,NA,NA,NA,NA,NA,168,NA,151,110,NA,2.49,NA,NA,2.44,-1.31,11.5,NA,150072,0,1.67,NA,NA,NA,NA,NA,NA,1.11,NA,1.09,1.03,NA,1.02,NA,NA,1.95,-1.03,0.758,NA,100,0,11.83,0,0,100,13.7405,57.63,0,0,0,0,0,0,0,10.7,0,3.82,0.382
"3","Great Basin Pinyon Juniper Woodland","Blue Mountains",70911,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70911,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70911,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70911,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70911,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","Great Basin Pinyon Juniper Woodland","California Coastal Sage, Chaparral, and Oak Woodlands",123988,0,14.51,NA,NA,NA,NA,NA,NA,366,NA,NA,338,NA,48.8,NA,NA,1.153,33.4,NA,21.9,123988,0,1.16,NA,NA,NA,NA,NA,NA,252,NA,NA,252,NA,3.11,NA,NA,2.26,-1.92,NA,2.1,123988,0,0.991,NA,NA,NA,NA,NA,NA,82.9,NA,NA,82.9,NA,3.03,NA,NA,1.99,-2.01,NA,1.97,123988,0,1.28,NA,NA,NA,NA,NA,NA,372,NA,NA,372,NA,3.2,NA,NA,2.49,-1.83,NA,2.25,123988,0,1.64,NA,NA,NA,NA,NA,NA,1.26,NA,NA,1.26,NA,1.14,NA,NA,1.87,-1.32,NA,1.22,100,0,40,0,0,100,40,0,60,0,0,0,0,0,0,100,0,0,100
"5","Great Basin Pinyon Juniper Woodland","Cascades",46434,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46434,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46434,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46434,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46434,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,0,0,100,0,0,40.32,0,0,0,0,0,0,48.4,0,0,48.387
"6","Great Basin Pinyon Juniper Woodland","Central Basin and Range",309946,0,8.85,NA,NA,NA,NA,NA,NA,183,NA,NA,177,NA,40.1,NA,25.6,-7.336,35.3,8.18,14.1,309946,0,1.4,NA,NA,NA,NA,NA,NA,132,NA,NA,132,NA,2.51,NA,1.44,2.8,-1.94,1.18,8.83,309946,0,1.257,NA,NA,NA,NA,NA,NA,59.3,NA,NA,59.3,NA,1.75,NA,1.44,1.98,-2.03,-10.26,2.07,309946,0,1.52,NA,NA,NA,NA,NA,NA,282,NA,NA,282,NA,3.52,NA,1.45,3.37,-1.88,13.01,15.56,309946,0,1.78,NA,NA,NA,NA,NA,NA,1.18,NA,NA,1.19,NA,1.13,NA,1,1.66,-1.02,0.415,1.22,100,0,48.79,0,0.0482,100,0.0965,6.62,22.11,0,0,0,0,0,0,11.7,0,0,11.093
"7","Great Basin Pinyon Juniper Woodland","Central California Valley",46126,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46126,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46126,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46126,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46126,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","Great Basin Pinyon Juniper Woodland","Colorado Plateaus",134931,0,12.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.1,NA,NA,-4.895,NA,NA,NA,134931,0,1.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.08,NA,NA,2.44,NA,NA,NA,134931,0,1.364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.87,NA,NA,2.26,NA,NA,NA,134931,0,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.32,NA,NA,2.79,NA,NA,NA,134931,0,1.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07,NA,NA,1.9,NA,NA,NA,100,0,61.9,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
"9","Great Basin Pinyon Juniper Woodland","Eastern Cascades Slopes and Foothills",56174,0,6.98,NA,NA,NA,NA,NA,NA,205,NA,NA,186,NA,NA,NA,NA,-7.023,NA,NA,15.9,56174,0,1.3,NA,NA,NA,NA,NA,NA,150,NA,NA,150,NA,NA,NA,NA,2.64,NA,NA,1.98,56174,0,1.271,NA,NA,NA,NA,NA,NA,103.9,NA,NA,103.9,NA,NA,NA,NA,2.22,NA,NA,1.73,56174,0,1.33,NA,NA,NA,NA,NA,NA,225,NA,NA,225,NA,NA,NA,NA,2.88,NA,NA,2.31,56174,0,2.09,NA,NA,NA,NA,NA,NA,1.12,NA,NA,1.12,NA,NA,NA,NA,1.84,NA,NA,1.15,100,0,0,0,0,100,0,0,40.32,0,0,0,0,0,0,48.4,0,0,48.387
"10","Great Basin Pinyon Juniper Woodland","Idaho Batholith",60281,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60281,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60281,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60281,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60281,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
