"","type","NAME","SQKM.x","Field.x","bio1_mean","bio10_mean","bio11_mean","bio12_mean","bio13_mean","bio14_mean","bio15_mean","bio16_mean","bio17_mean","bio18_mean","bio19_mean","bio2_mean","bio3_mean","bio4_mean","bio5_mean","bio6_mean","bio7_mean","bio8_mean","bio9_mean","SQKM.y","Field.y","bio1mean_delta","bio10mean_delta","bio11mean_delta","bio12mean_delta","bio13mean_delta","bio14mean_delta","bio15mean_delta","bio16mean_delta","bio17mean_delta","bio18mean_delta","bio19mean_delta","bio2mean_delta","bio3mean_delta","bio4mean_delta","bio5mean_delta","bio6mean_delta","bio7mean_delta","bio8mean_delta","bio9mean_delta","SQKM.x.1","Field.x.1","bio1min_delta","bio10min_delta","bio11min_delta","bio12min_delta","bio13min_delta","bio14min_delta","bio15min_delta","bio16min_delta","bio17min_delta","bio18min_delta","bio19min_delta","bio2min_delta","bio3min_delta","bio4min_delta","bio5min_delta","bio6min_delta","bio7min_delta","bio8min_delta","bio9min_delta","SQKM.y.1","Field.y.1","bio1max_delta","bio10max_delta","bio11max_delta","bio12max_delta","bio13max_delta","bio14max_delta","bio15max_delta","bio16max_delta","bio17max_delta","bio18max_delta","bio19max_delta","bio2max_delta","bio3max_delta","bio4max_delta","bio5max_delta","bio6max_delta","bio7max_delta","bio8max_delta","bio9max_delta","SQKM","Field","bio1mean_zscore","bio10mean_zscore","bio11mean_zscore","bio12mean_zscore","bio13mean_zscore","bio14mean_zscore","bio15mean_zscore","bio16mean_zscore","bio17mean_zscore","bio18mean_zscore","bio19mean_zscore","bio2mean_zscore","bio3mean_zscore","bio4mean_zscore","bio5mean_zscore","bio6mean_zscore","bio7mean_zscore","bio8mean_zscore","bio9mean_zscore","bio1_percent_area","bio2_percent_area","bio3_percent_area","bio4_percent_area","bio5_percent_area","bio6_percent_area","bio7_percent_area","bio8_percent_area","bio9_percent_area","bio10_percent_area","bio11_percent_area","bio12_percent_area","bio13_percent_area","bio14_percent_area","bio15_percent_area","bio16_percent_area","bio17_percent_area","bio18_percent_area","bio19_percent_area"
"1","North Central Interior Beech Maple Forest ","Central Appalachians",62050,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62050,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62050,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62050,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62050,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,0,100,56,0,20,0,0,0,0,0,0,0,0,0,0,0
"2","North Central Interior Beech Maple Forest ","Central Corn Belt Plains",76643,0,11.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.2,-7.28,NA,19.9,NA,76643,0,1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.81,2.38,NA,6.86,NA,76643,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.79,2.2,NA,5.04,NA,76643,0,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.82,2.48,NA,7.78,NA,76643,0,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02,1.04,NA,1.23,NA,100,0,0,0,25.5,96.1,0,41.18,0,0,0,0,0,0,0,0,0,0,0
"3","North Central Interior Beech Maple Forest ","Eastern Corn Belt Plains",83548,0,10.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.4,-6.96,NA,20.6,0.817,83548,0,1.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.77,2.54,NA,7.46,7.91,83548,0,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55,2.13,NA,5.34,7.45,83548,0,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.89,2.77,NA,9.87,8.51,83548,0,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21,1.1,NA,1.17,1.08,100,0,0,0,58.2,93,0,29.62,1.91,0,0,0,0,0,0,0,0,0,0
"4","North Central Interior Beech Maple Forest ","Eastern Great Lakes and Hudson Lowlands",147292,0,10.22,NA,NA,NA,NA,NA,NA,386,NA,NA,NA,8.52,NA,NA,27.7,-6.01,NA,21.5,NA,147292,0,1.22,NA,NA,NA,NA,NA,NA,285,NA,NA,NA,0.387,NA,NA,1.69,2.47,NA,7.27,NA,147292,0,1.19,NA,NA,NA,NA,NA,NA,285,NA,NA,NA,0.32,NA,NA,1.55,2.25,NA,6.3,NA,147292,0,1.24,NA,NA,NA,NA,NA,NA,285,NA,NA,NA,0.433,NA,NA,1.83,2.6,NA,8.66,NA,147292,0,1.73,NA,NA,NA,NA,NA,NA,1.01,NA,NA,NA,1.04,NA,NA,1.34,1.11,NA,1.19,NA,100,5.473,0,0,100,35.8,0,16.92,0,0,0,0,0,0,0,0.498,0,0,0
"5","North Central Interior Beech Maple Forest ","Erie Drift Plain",31072,0,9.71,NA,NA,NA,NA,NA,NA,401,NA,NA,NA,8.76,NA,NA,28.1,-7.11,NA,19.6,0.904,31072,0,1.22,NA,NA,NA,NA,NA,NA,298,NA,NA,NA,0.312,NA,NA,1.67,2.57,NA,6.09,7.89,31072,0,1.18,NA,NA,NA,NA,NA,NA,292,NA,NA,NA,0.31,NA,NA,1.48,2.31,NA,3.9,7.33,31072,0,1.27,NA,NA,NA,NA,NA,NA,305,NA,NA,NA,0.315,NA,NA,1.83,2.69,NA,8,8.49,31072,0,1.57,NA,NA,NA,NA,NA,NA,1.01,NA,NA,NA,1.03,NA,NA,1.29,1.13,NA,1.18,1.13,100,0.113,0,0,100,78.4,0,51.64,2.37,0,0,0,0,0,0,0.395,0,0,0
"6","North Central Interior Beech Maple Forest ","Huron/Erie Lake Plains",24838,0,9.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.05,NA,NA,29.2,-7.28,NA,20.4,NA,24838,0,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.485,NA,NA,1.81,2.48,NA,6.87,NA,24838,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,NA,NA,1.64,2.11,NA,4.53,NA,24838,0,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.514,NA,NA,1.88,2.68,NA,10.07,NA,24838,0,1.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06,NA,NA,1.14,1.14,NA,1.18,NA,100,1.253,0,0,75.3,69.2,0,95.14,0,0,0,0,0,0,0,0,0,0,0
"7","North Central Interior Beech Maple Forest ","Interior Plateau",123523,0,11.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,-6.18,NA,21.3,NA,123523,0,1.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61,2.42,NA,8.14,NA,123523,0,1.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.54,2.31,NA,8.13,NA,123523,0,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66,2.49,NA,8.15,NA,123523,0,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25,1.07,NA,1.1,NA,100,0,0,0,27.3,64.6,0,2.02,0,0,0,0,0,0,0,0,0,0,0
"8","North Central Interior Beech Maple Forest ","Interior River Valleys and Hills",120396,0,12.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.92,NA,21.6,1.205,120396,0,1.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,NA,7.54,12.53,120396,0,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.18,NA,7.2,11.34,120396,0,1.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.51,NA,7.72,14.45,120396,0,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02,NA,1.1,1.2,100,0,0,0,0,90.2,0,1.64,2.87,0,0,0,0,0,0,0,0,0,0
"9","North Central Interior Beech Maple Forest ","Lake Erie Lowland",25629,0,9.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.67,NA,NA,28.2,-6.28,NA,21,NA,25629,0,1.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,NA,NA,1.71,2.18,NA,6.07,NA,25629,0,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.481,NA,NA,1.64,2.14,NA,5.48,NA,25629,0,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.607,NA,NA,1.77,2.22,NA,6.88,NA,25629,0,1.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12,NA,NA,1.07,1.03,NA,1.09,NA,100,45.714,0,0,97.1,40,0,100,0,0,0,0,0,0,0,0,0,0,0
"10","North Central Interior Beech Maple Forest ","North Central Appalachians",29170,0,8.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.9,-8.73,NA,18.9,NA,29170,0,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.54,2.47,NA,5.38,NA,29170,0,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,2.41,NA,4.23,NA,29170,0,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.59,2.53,NA,6.04,NA,29170,0,1.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33,1.03,NA,1.03,NA,100,0,0,0,100,56,0,20,0,0,0,0,0,0,0,0,0,0,0
