"","type","NAME","SQKM.x","Field.x","bio1_mean","bio10_mean","bio11_mean","bio12_mean","bio13_mean","bio14_mean","bio15_mean","bio16_mean","bio17_mean","bio18_mean","bio19_mean","bio2_mean","bio3_mean","bio4_mean","bio5_mean","bio6_mean","bio7_mean","bio8_mean","bio9_mean","SQKM.y","Field.y","bio1mean_delta","bio10mean_delta","bio11mean_delta","bio12mean_delta","bio13mean_delta","bio14mean_delta","bio15mean_delta","bio16mean_delta","bio17mean_delta","bio18mean_delta","bio19mean_delta","bio2mean_delta","bio3mean_delta","bio4mean_delta","bio5mean_delta","bio6mean_delta","bio7mean_delta","bio8mean_delta","bio9mean_delta","SQKM.x.1","Field.x.1","bio1min_delta","bio10min_delta","bio11min_delta","bio12min_delta","bio13min_delta","bio14min_delta","bio15min_delta","bio16min_delta","bio17min_delta","bio18min_delta","bio19min_delta","bio2min_delta","bio3min_delta","bio4min_delta","bio5min_delta","bio6min_delta","bio7min_delta","bio8min_delta","bio9min_delta","SQKM.y.1","Field.y.1","bio1max_delta","bio10max_delta","bio11max_delta","bio12max_delta","bio13max_delta","bio14max_delta","bio15max_delta","bio16max_delta","bio17max_delta","bio18max_delta","bio19max_delta","bio2max_delta","bio3max_delta","bio4max_delta","bio5max_delta","bio6max_delta","bio7max_delta","bio8max_delta","bio9max_delta","SQKM","Field","bio1mean_zscore","bio10mean_zscore","bio11mean_zscore","bio12mean_zscore","bio13mean_zscore","bio14mean_zscore","bio15mean_zscore","bio16mean_zscore","bio17mean_zscore","bio18mean_zscore","bio19mean_zscore","bio2mean_zscore","bio3mean_zscore","bio4mean_zscore","bio5mean_zscore","bio6mean_zscore","bio7mean_zscore","bio8mean_zscore","bio9mean_zscore","bio1_percent_area","bio2_percent_area","bio3_percent_area","bio4_percent_area","bio5_percent_area","bio6_percent_area","bio7_percent_area","bio8_percent_area","bio9_percent_area","bio10_percent_area","bio11_percent_area","bio12_percent_area","bio13_percent_area","bio14_percent_area","bio15_percent_area","bio16_percent_area","bio17_percent_area","bio18_percent_area","bio19_percent_area"
"1","Ozark Ouachita Dry Oak Woodland","Arkansas Valley",28422,0,16.3,26.8,NA,NA,134,72.1,18,360,256,NA,NA,NA,NA,NA,NA,-1.685,NA,NA,22.6,28422,0,1.64,1.79,NA,NA,-78.4,47.7,-36.7,-83.6,102.8,NA,NA,NA,NA,NA,NA,3.06,NA,NA,10.4,28422,0,1.52,1.61,NA,NA,-104.7,37.3,-42,-100.2,76.4,NA,NA,NA,NA,NA,NA,2.76,NA,NA,-11.58,28422,0,1.84,2.08,NA,NA,-48.9,58,-30.9,-70.8,145.1,NA,NA,NA,NA,NA,NA,3.45,NA,NA,13,28422,0,1.43,1.26,NA,NA,-1.41,3.26,-2.91,-1.08,1.66,NA,NA,NA,NA,NA,NA,1.26,NA,NA,1.05,100,0,0,0,0,100,0,0,40.8,100,0,0,76.5,100,100,11.91,100,0,0
"2","Ozark Ouachita Dry Oak Woodland","Boston Mountains",14178,0,14.8,25.3,NA,NA,138,78.6,17.6,384,256,NA,NA,NA,NA,NA,31.1,-2.838,NA,NA,16.4,14178,0,1.64,1.82,NA,NA,-69.2,52.1,-35.4,-77.3,103.7,NA,NA,NA,NA,NA,2.04,3.36,NA,NA,11.85,14178,0,1.55,1.68,NA,NA,-96.7,36.8,-40.1,-85.5,75.2,NA,NA,NA,NA,NA,2.03,2.95,NA,NA,9.61,14178,0,1.84,2.18,NA,NA,-49.7,62.9,-31.5,-71.9,130.7,NA,NA,NA,NA,NA,2.04,3.65,NA,NA,14.3,14178,0,1.42,1.28,NA,NA,-1.36,3.43,-3.22,-1.06,1.74,NA,NA,NA,NA,NA,1,1.29,NA,NA,1.2,100,0,0,0,0.372,100,0,0,49.3,100,0,0,80.8,100,100,4.71,100,0,0
"3","Ozark Ouachita Dry Oak Woodland","Central Irregular Plains",114339,0,13.8,25.5,NA,NA,143,52.2,31.6,385,186,NA,NA,NA,NA,NA,NA,-5.496,NA,NA,NA,114339,0,1.64,1.96,NA,NA,-64.7,30.7,-32.1,-99.1,75.1,NA,NA,NA,NA,NA,NA,3.71,NA,NA,NA,114339,0,1.58,1.89,NA,NA,-70.2,26,-35.9,-112.8,48.9,NA,NA,NA,NA,NA,NA,3.27,NA,NA,NA,114339,0,1.83,2.18,NA,NA,-54.9,37.5,-30.6,-90,88.2,NA,NA,NA,NA,NA,NA,3.86,NA,NA,NA,114339,0,1.38,1.15,NA,NA,-1.32,2.52,-2.39,-1.05,1.49,NA,NA,NA,NA,NA,NA,1.41,NA,NA,NA,100,0,0,0,0,100,0,0,0,100,0,0,85.3,100,100,36.72,18.1,0,0
"4","Ozark Ouachita Dry Oak Woodland","Cross Timbers",88188,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88188,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88188,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88188,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88188,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","Ozark Ouachita Dry Oak Woodland","Flint Hills",27932,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27932,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27932,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27932,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27932,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","Ozark Ouachita Dry Oak Woodland","Interior Plateau",123523,0,14.2,25,NA,NA,135,80.6,14.1,NA,265,NA,NA,NA,NA,NA,31.9,-3.565,NA,NA,23.1,123523,0,1.52,1.82,NA,NA,-76.2,43.1,-32.8,NA,82,NA,NA,NA,NA,NA,2.23,3.01,NA,NA,12.6,123523,0,1.48,1.79,NA,NA,-80.1,40.3,-33.7,NA,73.5,NA,NA,NA,NA,NA,2.17,2.72,NA,NA,11.47,123523,0,1.58,1.89,NA,NA,-73.6,46.5,-32.2,NA,88.5,NA,NA,NA,NA,NA,2.28,3.27,NA,NA,13.7,123523,0,1.52,1.53,NA,NA,-1.3,2.6,-2.66,NA,1.57,NA,NA,NA,NA,NA,1.38,1.34,NA,NA,1.29,100,0,0,0,100,100,0,0,100,100,0,0,100,100,100,0,100,0,0
"7","Ozark Ouachita Dry Oak Woodland","Interior River Valleys and Hills",120396,0,13.8,25.3,NA,NA,123,65.1,17.9,324,225,NA,NA,NA,NA,NA,32.5,-4.6,NA,NA,19.4,120396,0,1.57,1.85,NA,NA,-66.7,41.2,-35.2,-85.5,76.2,NA,NA,NA,NA,NA,2.25,3.41,NA,NA,12.57,120396,0,1.5,1.79,NA,NA,-83.5,28.5,-40.3,-92.1,58.5,NA,NA,NA,NA,NA,2.19,2.85,NA,NA,10.59,120396,0,1.63,1.96,NA,NA,-45.9,49.8,-30.5,-76.8,91.8,NA,NA,NA,NA,NA,2.33,3.77,NA,NA,14.4,120396,0,1.49,1.38,NA,NA,-1.28,3.01,-2.6,-1.07,1.49,NA,NA,NA,NA,NA,1.23,1.46,NA,NA,1.23,100,0,0,0,98.113,100,0,0,40.9,100,0,0,86.8,100,100,14.47,98.1,0,0
"8","Ozark Ouachita Dry Oak Woodland","Mississippi Alluvial Plain",116587,0,16,26.7,NA,NA,128,69,18,NA,247,NA,NA,NA,NA,NA,33,-1.615,NA,NA,25.2,116587,0,1.57,1.76,NA,NA,-87.4,49.2,-36.3,NA,85.1,NA,NA,NA,NA,NA,2.09,2.88,NA,NA,11.62,116587,0,1.5,1.59,NA,NA,-101.5,34.7,-39.3,NA,61.2,NA,NA,NA,NA,NA,1.93,2.65,NA,NA,9.24,116587,0,1.69,2.03,NA,NA,-72.2,53.7,-33.9,NA,103.4,NA,NA,NA,NA,NA,2.23,3.26,NA,NA,14,116587,0,1.5,1.39,NA,NA,-1.38,3.4,-2.6,NA,1.56,NA,NA,NA,NA,NA,1.15,1.21,NA,NA,1.17,100,0,0,0,23.585,100,0,0,38.7,100,0,0,100,100,100,0,100,0,0
"9","Ozark Ouachita Dry Oak Woodland","Mississippi Valley Loess Plains",51811,0,14.4,25.8,NA,NA,124,76.3,13.7,NA,266,NA,NA,NA,NA,NA,33.1,-4.08,NA,NA,24.7,51811,0,1.69,2.01,NA,NA,-84.7,46.6,-36.6,NA,82.8,NA,NA,NA,NA,NA,2.14,3.1,NA,NA,11,51811,0,1.68,2,NA,NA,-86,46,-37.1,NA,80.8,NA,NA,NA,NA,NA,2.12,3.1,NA,NA,10.38,51811,0,1.69,2.02,NA,NA,-83.5,47.1,-36.1,NA,84.8,NA,NA,NA,NA,NA,2.15,3.11,NA,NA,11.6,51811,0,1.67,1.66,NA,NA,-1.41,3.08,-2.87,NA,1.63,NA,NA,NA,NA,NA,1.17,1.38,NA,NA,1.09,100,0,0,0,100,100,0,0,100,100,0,0,100,100,100,0,100,0,0
"10","Ozark Ouachita Dry Oak Woodland","Ouachita Mountains",26895,0,16.3,26.5,NA,NA,155,73.2,19.8,410,283,NA,NA,NA,NA,NA,NA,-1.22,NA,18.8,20.8,26895,0,1.63,1.73,NA,NA,-93.3,48.6,-37.6,-122.5,120.9,NA,NA,NA,NA,NA,NA,3.04,NA,5.52,-9.61,26895,0,1.49,1.5,NA,NA,-126.1,39,-43.5,-132.5,75.6,NA,NA,NA,NA,NA,NA,2.7,NA,5.38,-12.29,26895,0,1.83,2.03,NA,NA,-56.8,69.4,-31.7,-101.8,184.4,NA,NA,NA,NA,NA,NA,3.38,NA,6.02,10.9,26895,0,1.37,1.21,NA,NA,-1.39,3.07,-2.77,-1.02,1.68,NA,NA,NA,NA,NA,NA,1.22,NA,1.08,-1.01,100,0,0,0,0,100,0,0.595,33.8,100,0,0,69,100,100,1.19,100,0,0
