"","type","NAME","SQKM.x","Field.x","bio1_mean","bio10_mean","bio11_mean","bio12_mean","bio13_mean","bio14_mean","bio15_mean","bio16_mean","bio17_mean","bio18_mean","bio19_mean","bio2_mean","bio3_mean","bio4_mean","bio5_mean","bio6_mean","bio7_mean","bio8_mean","bio9_mean","SQKM.y","Field.y","bio1mean_delta","bio10mean_delta","bio11mean_delta","bio12mean_delta","bio13mean_delta","bio14mean_delta","bio15mean_delta","bio16mean_delta","bio17mean_delta","bio18mean_delta","bio19mean_delta","bio2mean_delta","bio3mean_delta","bio4mean_delta","bio5mean_delta","bio6mean_delta","bio7mean_delta","bio8mean_delta","bio9mean_delta","SQKM.x.1","Field.x.1","bio1min_delta","bio10min_delta","bio11min_delta","bio12min_delta","bio13min_delta","bio14min_delta","bio15min_delta","bio16min_delta","bio17min_delta","bio18min_delta","bio19min_delta","bio2min_delta","bio3min_delta","bio4min_delta","bio5min_delta","bio6min_delta","bio7min_delta","bio8min_delta","bio9min_delta","SQKM.y.1","Field.y.1","bio1max_delta","bio10max_delta","bio11max_delta","bio12max_delta","bio13max_delta","bio14max_delta","bio15max_delta","bio16max_delta","bio17max_delta","bio18max_delta","bio19max_delta","bio2max_delta","bio3max_delta","bio4max_delta","bio5max_delta","bio6max_delta","bio7max_delta","bio8max_delta","bio9max_delta","SQKM","Field","bio1mean_zscore","bio10mean_zscore","bio11mean_zscore","bio12mean_zscore","bio13mean_zscore","bio14mean_zscore","bio15mean_zscore","bio16mean_zscore","bio17mean_zscore","bio18mean_zscore","bio19mean_zscore","bio2mean_zscore","bio3mean_zscore","bio4mean_zscore","bio5mean_zscore","bio6mean_zscore","bio7mean_zscore","bio8mean_zscore","bio9mean_zscore","bio1_percent_area","bio2_percent_area","bio3_percent_area","bio4_percent_area","bio5_percent_area","bio6_percent_area","bio7_percent_area","bio8_percent_area","bio9_percent_area","bio10_percent_area","bio11_percent_area","bio12_percent_area","bio13_percent_area","bio14_percent_area","bio15_percent_area","bio16_percent_area","bio17_percent_area","bio18_percent_area","bio19_percent_area"
"1","Great Basin Xeric Mixed Sagebrush Shrubland","Arizona/New Mexico Mountains",108826,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108826,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108826,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108826,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108826,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","Great Basin Xeric Mixed Sagebrush Shrubland","Arizona/New Mexico Plateau",150072,0,15.07,25.7,5.145,NA,43.9,10.12,36.6,NA,46,NA,NA,NA,NA,NA,34.2,-0.708,NA,23.76,NA,150072,0,1.72,1.77,1.93,NA,-36.4,7.73,-48.9,NA,14.37,NA,NA,NA,NA,NA,1.67,2.54,NA,9.566,NA,150072,0,1.7,1.73,1.84,NA,-38.2,7.011,-59.8,NA,12.07,NA,NA,NA,NA,NA,1.52,2.29,NA,9.57,NA,150072,0,1.73,1.79,1.98,NA,-34.7,9.9,-42.5,NA,22.08,NA,NA,NA,NA,NA,1.73,2.64,NA,9.57,NA,150072,0,2.21,1.63,1.88,NA,-1.05,3.24,-2.73,NA,1.12,NA,NA,NA,NA,NA,1.15,2.29,NA,1.248,NA,100,0,0,0,100,100,0,7.14,0,100,100,0,14.3,100,100,0,92.86,0,0
"3","Great Basin Xeric Mixed Sagebrush Shrubland","Blue Mountains",70911,0,8.84,19,-0.843,NA,61.3,17.84,36.9,NA,72.3,NA,NA,NA,35.8,NA,28.7,-5.912,NA,NA,13.82,70911,0,1.57,1.76,2.07,NA,-27,12.73,-29.5,NA,27.09,NA,NA,NA,2.48,NA,1.69,3.43,NA,NA,1.9,70911,0,1.41,1.64,1.84,NA,-41.6,6.475,-39.8,NA,15.61,NA,NA,NA,1.93,NA,1.67,3.14,NA,NA,-10.45,70911,0,1.71,1.84,2.38,NA,-16.6,20.15,-16.2,NA,33.95,NA,NA,NA,3.06,NA,1.75,3.65,NA,NA,9.02,70911,0,2.26,1.55,1.87,NA,-1.24,2.33,-2.01,NA,1.31,NA,NA,NA,1.08,NA,1.01,1.98,NA,NA,0.669,100,0,66.47,0,7.19,100,0,0,7.19,100,100,0,80.8,100,100,0,24.55,0,0
"4","Great Basin Xeric Mixed Sagebrush Shrubland","California Coastal Sage, Chaparral, and Oak Woodlands",123988,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123988,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123988,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123988,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123988,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","Great Basin Xeric Mixed Sagebrush Shrubland","Canadian Rockies",104960,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104960,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104960,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104960,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104960,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","Great Basin Xeric Mixed Sagebrush Shrubland","Cascades",46434,0,9.14,18,1.681,NA,NA,8.74,51.2,NA,NA,NA,NA,NA,37.8,NA,NA,-2.307,NA,NA,17.96,46434,0,1.59,1.57,1.72,NA,NA,4.23,-29.1,NA,NA,NA,NA,NA,2.92,NA,NA,3.26,NA,NA,2.75,46434,0,1.59,1.57,1.72,NA,NA,4.225,-29.1,NA,NA,NA,NA,NA,2.92,NA,NA,3.26,NA,NA,2.75,46434,0,1.59,1.57,1.72,NA,NA,4.23,-29.1,NA,NA,NA,NA,NA,2.92,NA,NA,3.26,NA,NA,2.75,46434,0,2.58,1.51,1.54,NA,NA,1.06,-1.28,NA,NA,NA,NA,NA,1.15,NA,NA,2.55,NA,NA,1.291,100,0,5.95,0,2.38,100,0,0,46.43,100,100,0,17.9,100,100,0,0,0,0
"7","Great Basin Xeric Mixed Sagebrush Shrubland","Central Basin and Range",309946,0,9.42,20.2,-0.461,NA,39.6,13.05,33,112.3,48.6,NA,NA,NA,39.5,NA,31,-7.564,37.7,9.19,11.78,309946,0,1.87,1.88,2.41,NA,-32.3,9.13,-48.3,-44.6,20.46,NA,NA,NA,2.42,NA,1.9,3.72,-2.35,0.845,8.97,309946,0,1.61,1.44,1.77,NA,-97.4,0.721,-74.2,-99.2,5.94,NA,NA,NA,1.75,NA,1.6,2.37,-2.94,-9.85,1.7,309946,0,2.11,2.13,2.89,NA,-11.9,24.97,-27.7,-22.9,49.86,NA,NA,NA,3.74,NA,2.16,4.95,-1.98,10.32,17.26,309946,0,2.39,1.52,1.79,NA,-1.28,4.06,-2.76,-1.08,1.59,NA,NA,NA,1.09,NA,1.16,2.15,-1.06,0.317,1.196,100,0,52.3,0,91.05,100,10.503,5.15,40.48,100,100,0,78,99.9,99.8,7.84,65.02,0,0
"8","Great Basin Xeric Mixed Sagebrush Shrubland","Central California Valley",46126,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46126,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46126,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46126,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46126,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","Great Basin Xeric Mixed Sagebrush Shrubland","Coast Range",54150,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54150,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54150,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54150,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54150,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","Great Basin Xeric Mixed Sagebrush Shrubland","Colorado Plateaus",134931,0,14.69,25.4,4.808,NA,NA,11.69,34.2,NA,54.6,NA,NA,NA,NA,NA,34.2,-1.078,NA,NA,NA,134931,0,1.74,1.78,2.05,NA,NA,10.6,-46.3,NA,16.59,NA,NA,NA,NA,NA,1.78,2.78,NA,NA,NA,134931,0,1.74,1.78,2.05,NA,NA,10.599,-46.3,NA,16.59,NA,NA,NA,NA,NA,1.78,2.78,NA,NA,NA,134931,0,1.74,1.78,2.05,NA,NA,10.6,-46.3,NA,16.59,NA,NA,NA,NA,NA,1.78,2.78,NA,NA,NA,134931,0,2.2,1.62,1.89,NA,NA,3.19,-2.84,NA,1.29,NA,NA,NA,NA,NA,1.17,2.35,NA,NA,NA,100,0,0,0,100,100,0,0,0,100,100,0,0,100,100,0,100,0,0
