"","type","NAME","SQKM.x","Field.x","bio1_mean","bio10_mean","bio11_mean","bio12_mean","bio13_mean","bio14_mean","bio15_mean","bio16_mean","bio17_mean","bio18_mean","bio19_mean","bio2_mean","bio3_mean","bio4_mean","bio5_mean","bio6_mean","bio7_mean","bio8_mean","bio9_mean","SQKM.y","Field.y","bio1mean_delta","bio10mean_delta","bio11mean_delta","bio12mean_delta","bio13mean_delta","bio14mean_delta","bio15mean_delta","bio16mean_delta","bio17mean_delta","bio18mean_delta","bio19mean_delta","bio2mean_delta","bio3mean_delta","bio4mean_delta","bio5mean_delta","bio6mean_delta","bio7mean_delta","bio8mean_delta","bio9mean_delta","SQKM.x.1","Field.x.1","bio1min_delta","bio10min_delta","bio11min_delta","bio12min_delta","bio13min_delta","bio14min_delta","bio15min_delta","bio16min_delta","bio17min_delta","bio18min_delta","bio19min_delta","bio2min_delta","bio3min_delta","bio4min_delta","bio5min_delta","bio6min_delta","bio7min_delta","bio8min_delta","bio9min_delta","SQKM.y.1","Field.y.1","bio1max_delta","bio10max_delta","bio11max_delta","bio12max_delta","bio13max_delta","bio14max_delta","bio15max_delta","bio16max_delta","bio17max_delta","bio18max_delta","bio19max_delta","bio2max_delta","bio3max_delta","bio4max_delta","bio5max_delta","bio6max_delta","bio7max_delta","bio8max_delta","bio9max_delta","SQKM","Field","bio1mean_zscore","bio10mean_zscore","bio11mean_zscore","bio12mean_zscore","bio13mean_zscore","bio14mean_zscore","bio15mean_zscore","bio16mean_zscore","bio17mean_zscore","bio18mean_zscore","bio19mean_zscore","bio2mean_zscore","bio3mean_zscore","bio4mean_zscore","bio5mean_zscore","bio6mean_zscore","bio7mean_zscore","bio8mean_zscore","bio9mean_zscore","bio1_percent_area","bio2_percent_area","bio3_percent_area","bio4_percent_area","bio5_percent_area","bio6_percent_area","bio7_percent_area","bio8_percent_area","bio9_percent_area","bio10_percent_area","bio11_percent_area","bio12_percent_area","bio13_percent_area","bio14_percent_area","bio15_percent_area","bio16_percent_area","bio17_percent_area","bio18_percent_area","bio19_percent_area"
"14","Central Tallgrass Prairie","Lake Erie Lowland",25629,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25629,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25629,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25629,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25629,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","Central Tallgrass Prairie","Middle Rockies",164464,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164464,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164464,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164464,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164464,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","Central Tallgrass Prairie","Mississippi Alluvial Plain",116587,0,14.62,25.7,NA,NA,129.7,70.65,15.3,NA,254.8,NA,NA,NA,NA,NA,32.4,-3.01,NA,NA,24.6,116587,0,1.61,1.92,NA,NA,-78.7,40.33,-34.7,NA,73.1,NA,NA,NA,NA,NA,2.19,3.08,NA,NA,12,116587,0,1.6,1.91,NA,NA,-81.5,34.65,-35.5,NA,64.6,NA,NA,NA,NA,NA,2.17,3.01,NA,NA,10.74,116587,0,1.62,1.94,NA,NA,-72.2,46.99,-33.9,NA,81.5,NA,NA,NA,NA,NA,2.23,3.13,NA,NA,13.6,116587,0,1.57,1.6,NA,NA,-1.39,2.74,-2.84,NA,1.45,NA,NA,NA,NA,NA,1.3,1.34,NA,NA,1.18,100,0,0,0,100,100,0,0,100,100,0,0,100,100,100,0,100,0,0
"17","Central Tallgrass Prairie","Mississippi Valley Loess Plains",51811,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51811,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51811,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51811,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51811,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","Central Tallgrass Prairie","Nebraska Sand Hills",59123,0,9.3,22.1,-2.939,NA,98.1,11.48,62.7,NA,NA,NA,NA,NA,NA,NA,31.6,-11.21,42.8,19.5,NA,59123,0,1.61,2.05,1.96,NA,-49.5,7.44,-28.1,NA,NA,NA,NA,NA,NA,NA,1.83,4.01,-2.65,4.13,NA,59123,0,1.54,1.83,1.82,NA,-59.5,2.98,-32.8,NA,NA,NA,NA,NA,NA,NA,1.57,3.36,-2.8,3.41,NA,59123,0,1.77,2.3,2.23,NA,-37.7,11.34,-23.4,NA,NA,NA,NA,NA,NA,NA,2.22,5.01,-2.33,4.68,NA,59123,0,1.44,1.52,1.02,NA,-1.14,1.9,-1.71,NA,NA,NA,NA,NA,NA,NA,1.05,1.6,-1.02,1.03,NA,100,0,0,0,39.28,100,7.29,2.338,0,100,38.309,0,63.5,100,100,0,0,0,0
"19","Central Tallgrass Prairie","North Central Hardwood Forests",88730,0,7.13,20.7,-7.576,NA,109.8,22.12,47.6,316,103.6,NA,NA,NA,NA,NA,28.5,-14.62,NA,20.4,NA,88730,0,1.86,2.25,2.36,NA,-46.1,13.91,-23.3,-72.7,29.3,NA,NA,NA,NA,NA,2.53,4.26,NA,4.96,NA,88730,0,1.74,2.06,2.23,NA,-59.2,9.74,-28.5,-84,26.6,NA,NA,NA,NA,NA,2.24,4.09,NA,2.59,NA,88730,0,1.91,2.39,2.52,NA,-42.9,19.82,-21.1,-60.1,30.6,NA,NA,NA,NA,NA,2.72,4.86,NA,6.34,NA,88730,0,2.06,1.68,1.31,NA,-1.33,2.26,-2.1,-1.09,1.13,NA,NA,NA,NA,NA,1.33,1.68,NA,1.38,NA,100,0,0,0,100,100,0,36.047,0,100,100,0,100,100,100,91.86,5.81,0,0
"20","Central Tallgrass Prairie","Northern Lakes and Forests",248110,0,6.91,20.6,-7.941,NA,108.9,20.55,48.9,313,NA,NA,NA,NA,NA,NA,28.4,-15.07,NA,NA,NA,248110,0,1.86,2.27,2.34,NA,-46,12.91,-22,-75.1,NA,NA,NA,NA,NA,NA,2.54,4.15,NA,NA,NA,248110,0,1.86,2.26,2.34,NA,-46.5,12.9,-22,-75.7,NA,NA,NA,NA,NA,NA,2.53,4.14,NA,NA,NA,248110,0,1.87,2.27,2.35,NA,-45.6,12.91,-21.9,-74.5,NA,NA,NA,NA,NA,NA,2.54,4.17,NA,NA,NA,248110,0,2.12,1.73,1.33,NA,-1.29,2.23,-2.09,-1.12,NA,NA,NA,NA,NA,NA,1.34,1.64,NA,NA,NA,100,0,0,0,100,100,0,0,0,100,100,0,100,100,100,100,0,0,0
"21","Central Tallgrass Prairie","Northwestern Glaciated Plains",405775,0,9.64,23.1,-4,NA,101.4,13.16,58.5,NA,NA,NA,NA,NA,NA,NA,31.9,-11.58,43.5,NA,NA,405775,0,1.72,2.24,2.16,NA,-54.6,7.63,-28.8,NA,NA,NA,NA,NA,NA,NA,2.14,4.8,-2.72,NA,NA,405775,0,1.66,2.17,2.06,NA,-62.3,4.97,-31,NA,NA,NA,NA,NA,NA,NA,1.98,4.58,-2.83,NA,NA,405775,0,1.82,2.37,2.29,NA,-46.9,10.35,-27.3,NA,NA,NA,NA,NA,NA,NA,2.38,5.09,-2.6,NA,NA,405775,0,1.52,1.49,1.02,NA,-1.39,1.47,-1.7,NA,NA,NA,NA,NA,NA,NA,1.03,1.78,-1.05,NA,NA,100,0,0,0,62.24,100,94.8,0,0,100,74.566,0,100,100,100,0,0,0,0
"22","Central Tallgrass Prairie","Northwestern Great Plains",357584,0,9.31,22.7,-4.403,NA,96.4,11.21,62.2,NA,33.4,NA,NA,NA,NA,NA,32.3,-11.58,43.7,19.1,NA,357584,0,1.64,2.16,1.99,NA,-47.5,7.36,-29.4,NA,11.8,NA,NA,NA,NA,NA,2.01,4.53,-2.71,4.24,NA,357584,0,1.55,1.85,1.72,NA,-56.2,4.5,-32.7,NA,10.1,NA,NA,NA,NA,NA,1.95,3.72,-3.08,4.18,NA,357584,0,1.71,2.23,2.09,NA,-41,9.74,-26.1,NA,13.1,NA,NA,NA,NA,NA,2.06,4.93,-2.35,4.3,NA,357584,0,1.48,1.55,1.01,NA,-1.14,2.03,-1.66,NA,1.09,NA,NA,NA,NA,NA,1.02,1.71,-1.08,1.08,NA,100,0,0,0,13.98,100,88.67,0.482,0,100,31.325,0,79.3,100,100,0,7.23,0,0
"23","Central Tallgrass Prairie","Ozark Highlands",106391,0,13.47,24.7,NA,NA,128.7,60.43,21.9,357,200.6,NA,NA,NA,NA,NA,32.2,-5.38,NA,NA,13.8,106391,0,1.63,1.91,NA,NA,-56.7,39.78,-33.8,-90,66.5,NA,NA,NA,NA,NA,2.28,3.77,NA,NA,13.4,106391,0,1.54,1.8,NA,NA,-82,28.89,-39.1,-103.1,49.6,NA,NA,NA,NA,NA,1.91,3.33,NA,NA,12.87,106391,0,1.71,2.02,NA,NA,-44.2,49.76,-30.1,-70.2,106.7,NA,NA,NA,NA,NA,2.4,3.89,NA,NA,14.1,106391,0,1.44,1.3,NA,NA,-1.22,2.92,-2.7,-1.05,1.32,NA,NA,NA,NA,NA,1.09,1.5,NA,NA,1.31,100,0,0,0,66.75,100,0,0,2.62,100,0,0,99.2,100,100,54.712,93.98,0,0
"24","Central Tallgrass Prairie","Ridge and Valley",115483,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115483,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115483,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115483,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115483,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","Central Tallgrass Prairie","S. Michigan/N. Indiana Drift Plains",71958,0,10.25,22.1,-2.166,NA,112.8,51.38,23.4,316,181.8,NA,NA,NA,NA,NA,29,-7.69,NA,21.8,NA,71958,0,1.48,1.87,1.6,NA,-56.4,35.53,-28.5,-64.9,48.3,NA,NA,NA,NA,NA,2.25,3.3,NA,8.01,NA,71958,0,1.41,1.78,1.6,NA,-64.5,29.61,-31.3,-68.3,37.9,NA,NA,NA,NA,NA,2.13,3.16,NA,5.77,NA,71958,0,1.57,2.07,1.61,NA,-47,38.95,-25.4,-60.8,54,NA,NA,NA,NA,NA,2.39,3.42,NA,8.97,NA,71958,0,1.65,1.42,1.02,NA,-1.13,3.01,-2.13,-1.04,1.14,NA,NA,NA,NA,NA,1.29,1.54,NA,1.4,NA,100,0,0,0,100,100,0,89.3,0,100,2.469,0,74.5,100,100,15.226,100,0,0
"26","Central Tallgrass Prairie","Southeastern Wisconsin Till Plains",31227,0,8.76,21.5,-4.701,NA,111.6,33.89,37.8,318,124.4,NA,NA,NA,NA,NA,28.8,-10.74,NA,21,NA,31227,0,1.63,1.92,2.05,NA,-56.9,23.04,-29.2,-77.4,40.1,NA,NA,NA,NA,NA,2.14,4.03,NA,5.13,NA,31227,0,1.49,1.72,1.75,NA,-67.3,12.12,-32,-86.1,23.8,NA,NA,NA,NA,NA,1.94,3.43,NA,-3.09,NA,31227,0,1.78,2.1,2.29,NA,-41.1,35.49,-26.7,-62.8,60.6,NA,NA,NA,NA,NA,2.31,4.36,NA,6.6,NA,31227,0,1.73,1.37,1.13,NA,-1.42,2.63,-2.64,-1.11,1.22,NA,NA,NA,NA,NA,1.11,1.61,NA,1.29,NA,100,0,0,0,100,100,0,36.26,0,100,97.074,0,99.6,100,100,35.878,93,0,0
"27","Central Tallgrass Prairie","Southern Rockies",145700,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145700,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145700,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145700,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145700,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
