"","type","NAME","SQKM.x","Field.x","bio1_mean","bio10_mean","bio11_mean","bio12_mean","bio13_mean","bio14_mean","bio15_mean","bio16_mean","bio17_mean","bio18_mean","bio19_mean","bio2_mean","bio3_mean","bio4_mean","bio5_mean","bio6_mean","bio7_mean","bio8_mean","bio9_mean","SQKM.y","Field.y","bio1mean_delta","bio10mean_delta","bio11mean_delta","bio12mean_delta","bio13mean_delta","bio14mean_delta","bio15mean_delta","bio16mean_delta","bio17mean_delta","bio18mean_delta","bio19mean_delta","bio2mean_delta","bio3mean_delta","bio4mean_delta","bio5mean_delta","bio6mean_delta","bio7mean_delta","bio8mean_delta","bio9mean_delta","SQKM.x.1","Field.x.1","bio1min_delta","bio10min_delta","bio11min_delta","bio12min_delta","bio13min_delta","bio14min_delta","bio15min_delta","bio16min_delta","bio17min_delta","bio18min_delta","bio19min_delta","bio2min_delta","bio3min_delta","bio4min_delta","bio5min_delta","bio6min_delta","bio7min_delta","bio8min_delta","bio9min_delta","SQKM.y.1","Field.y.1","bio1max_delta","bio10max_delta","bio11max_delta","bio12max_delta","bio13max_delta","bio14max_delta","bio15max_delta","bio16max_delta","bio17max_delta","bio18max_delta","bio19max_delta","bio2max_delta","bio3max_delta","bio4max_delta","bio5max_delta","bio6max_delta","bio7max_delta","bio8max_delta","bio9max_delta","SQKM","Field","bio1mean_zscore","bio10mean_zscore","bio11mean_zscore","bio12mean_zscore","bio13mean_zscore","bio14mean_zscore","bio15mean_zscore","bio16mean_zscore","bio17mean_zscore","bio18mean_zscore","bio19mean_zscore","bio2mean_zscore","bio3mean_zscore","bio4mean_zscore","bio5mean_zscore","bio6mean_zscore","bio7mean_zscore","bio8mean_zscore","bio9mean_zscore","bio1_percent_area","bio2_percent_area","bio3_percent_area","bio4_percent_area","bio5_percent_area","bio6_percent_area","bio7_percent_area","bio8_percent_area","bio9_percent_area","bio10_percent_area","bio11_percent_area","bio12_percent_area","bio13_percent_area","bio14_percent_area","bio15_percent_area","bio16_percent_area","bio17_percent_area","bio18_percent_area","bio19_percent_area"
"1","Columbia Plateau Western Juniper Woodland and Savanna","Blue Mountains",70911,0,8.19,17.5,-0.262,NA,45,11.78,38.6,NA,44,NA,NA,NA,41.2,NA,28.1,-5.98,NA,10.82,16.4,70911,0,1.5,1.57,1.93,NA,-22.9,7.34,-29.2,NA,17.4,NA,NA,NA,2.87,NA,1.68,3.25,NA,3.75,2.36,70911,0,1.29,1.36,1.6,NA,-34.2,2.95,-41.5,NA,12.5,NA,NA,NA,1.89,NA,1.68,2.76,NA,-4.66,1.72,70911,0,1.72,1.83,2.37,NA,-15.1,18.43,-17,NA,29.3,NA,NA,NA,3.59,NA,1.68,3.73,NA,5.97,3.39,70911,0,2.24,1.47,1.66,NA,-1.19,1.8,-1.65,NA,1.12,NA,NA,NA,1.1,NA,1.02,1.92,NA,0.883,1.1,100,0,91.3,0,0.115,100,0,3.674,12.7,100,100,0,49.9,99.5,96.44,0,3.33,0,0
"2","Columbia Plateau Western Juniper Woodland and Savanna","California Coastal Sage, Chaparral, and Oak Woodlands",123988,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123988,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123988,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123988,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123988,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","Columbia Plateau Western Juniper Woodland and Savanna","Cascades",46434,0,9.12,17.8,1.61,NA,NA,7.84,58.2,NA,NA,NA,NA,NA,40.1,NA,28.8,-3.18,NA,NA,17.7,46434,0,1.58,1.56,1.69,NA,NA,3.81,-26.3,NA,NA,NA,NA,NA,2.82,NA,1.71,3.03,NA,NA,2.19,46434,0,1.55,1.48,1.64,NA,NA,3.21,-29.1,NA,NA,NA,NA,NA,2.59,NA,1.7,2.8,NA,NA,1.65,46434,0,1.62,1.63,1.72,NA,NA,4.67,-23.8,NA,NA,NA,NA,NA,3.1,NA,1.72,3.34,NA,NA,2.76,46434,0,2.63,1.52,1.53,NA,NA,1.21,-1.14,NA,NA,NA,NA,NA,1.08,NA,1.01,2.34,NA,NA,1.4,100,0,61.6,0,3.146,100,0,0,59.9,100,100,0,19.3,90.8,90.56,0,0,0,0
"4","Columbia Plateau Western Juniper Woodland and Savanna","Central Basin and Range",309946,0,4.98,13.5,-2.078,NA,NA,14.09,64.9,NA,NA,NA,NA,NA,41.6,NA,23.1,-8.24,NA,NA,NA,309946,0,1.67,1.58,2.11,NA,NA,7.16,-36.6,NA,NA,NA,NA,NA,3.5,NA,1.73,3.77,NA,NA,NA,309946,0,1.67,1.58,2.11,NA,NA,7.16,-36.6,NA,NA,NA,NA,NA,3.5,NA,1.73,3.77,NA,NA,NA,309946,0,1.67,1.58,2.11,NA,NA,7.16,-36.6,NA,NA,NA,NA,NA,3.5,NA,1.73,3.77,NA,NA,NA,309946,0,2.38,1.37,1.64,NA,NA,2.08,-1.45,NA,NA,NA,NA,NA,1.3,NA,1.09,2.22,NA,NA,NA,100,0,100,0,100,100,0,0,0,100,100,0,0,100,100,0,0,0,0
"5","Columbia Plateau Western Juniper Woodland and Savanna","Central California Valley",46126,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46126,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46126,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46126,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46126,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","Columbia Plateau Western Juniper Woodland and Savanna","Coast Range",54150,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54150,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54150,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54150,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54150,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","Columbia Plateau Western Juniper Woodland and Savanna","Columbia Plateau",83923,0,9.58,18.7,1.087,NA,NA,9.19,41.1,NA,NA,NA,NA,NA,NA,NA,NA,-3.95,NA,NA,NA,83923,0,1.33,1.37,1.63,NA,NA,4.19,-28.5,NA,NA,NA,NA,NA,NA,NA,NA,2.93,NA,NA,NA,83923,0,1.33,1.34,1.61,NA,NA,3.9,-28.6,NA,NA,NA,NA,NA,NA,NA,NA,2.91,NA,NA,NA,83923,0,1.35,1.38,1.67,NA,NA,4.38,-28.3,NA,NA,NA,NA,NA,NA,NA,NA,2.95,NA,NA,NA,83923,0,1.93,1.37,1.38,NA,NA,1.18,-1.29,NA,NA,NA,NA,NA,NA,NA,NA,1.55,NA,NA,NA,100,0,0,0,0,100,0,0,0,100,100,0,0,100,100,0,0,0,0
"8","Columbia Plateau Western Juniper Woodland and Savanna","Eastern Cascades Slopes and Foothills",56174,0,8.37,17.6,0.217,NA,61.9,7.89,51.5,NA,NA,NA,NA,NA,41.3,NA,28.9,-5.75,NA,NA,17.5,56174,0,1.7,1.7,1.96,NA,-32.5,5.24,-28.5,NA,NA,NA,NA,NA,2.64,NA,1.72,3.15,NA,NA,2.19,56174,0,1.32,1.34,1.63,NA,-60.2,2.01,-37.8,NA,NA,NA,NA,NA,2.19,NA,1.65,2.36,NA,NA,1.69,56174,0,1.79,1.87,2.12,NA,-19.6,11.4,-21.3,NA,NA,NA,NA,NA,3.18,NA,1.79,3.7,NA,NA,4.18,56174,0,2.74,1.56,1.75,NA,-1.12,1.63,-1.34,NA,NA,NA,NA,NA,1.08,NA,1.02,2.31,NA,NA,1.29,100,0,61.4,0,2.918,100,0,0,59,100,100,0,19.6,91.1,91.73,0,0,0,0
"9","Columbia Plateau Western Juniper Woodland and Savanna","Idaho Batholith",60281,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60281,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60281,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60281,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60281,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","Columbia Plateau Western Juniper Woodland and Savanna","Klamath Mountains",48539,0,10.54,19.5,2.745,NA,NA,9.28,77,NA,NA,NA,NA,NA,38.7,NA,30.7,-2.26,NA,3.74,19.4,48539,0,1.51,1.48,1.63,NA,NA,4.68,-23.6,NA,NA,NA,NA,NA,2.75,NA,1.61,2.93,NA,1.55,2.36,48539,0,1.47,1.39,1.51,NA,NA,2.8,-24.3,NA,NA,NA,NA,NA,2.47,NA,1.49,2.73,NA,1.47,1.66,48539,0,1.56,1.57,1.72,NA,NA,7.12,-23.2,NA,NA,NA,NA,NA,3.09,NA,1.67,3.2,NA,1.61,4.47,48539,0,2.52,1.49,1.53,NA,NA,1.46,-1.03,NA,NA,NA,NA,NA,1.12,NA,1.02,2.35,NA,1.096,1.39,100,0,65.6,0,12.5,100,0,4.688,100,100,100,0,0,81.2,6.25,0,0,0,0
