"","type","NAME","SQKM.x","Field.x","bio1_mean","bio10_mean","bio11_mean","bio12_mean","bio13_mean","bio14_mean","bio15_mean","bio16_mean","bio17_mean","bio18_mean","bio19_mean","bio2_mean","bio3_mean","bio4_mean","bio5_mean","bio6_mean","bio7_mean","bio8_mean","bio9_mean","SQKM.y","Field.y","bio1mean_delta","bio10mean_delta","bio11mean_delta","bio12mean_delta","bio13mean_delta","bio14mean_delta","bio15mean_delta","bio16mean_delta","bio17mean_delta","bio18mean_delta","bio19mean_delta","bio2mean_delta","bio3mean_delta","bio4mean_delta","bio5mean_delta","bio6mean_delta","bio7mean_delta","bio8mean_delta","bio9mean_delta","SQKM.x.1","Field.x.1","bio1min_delta","bio10min_delta","bio11min_delta","bio12min_delta","bio13min_delta","bio14min_delta","bio15min_delta","bio16min_delta","bio17min_delta","bio18min_delta","bio19min_delta","bio2min_delta","bio3min_delta","bio4min_delta","bio5min_delta","bio6min_delta","bio7min_delta","bio8min_delta","bio9min_delta","SQKM.y.1","Field.y.1","bio1max_delta","bio10max_delta","bio11max_delta","bio12max_delta","bio13max_delta","bio14max_delta","bio15max_delta","bio16max_delta","bio17max_delta","bio18max_delta","bio19max_delta","bio2max_delta","bio3max_delta","bio4max_delta","bio5max_delta","bio6max_delta","bio7max_delta","bio8max_delta","bio9max_delta","SQKM","Field","bio1mean_zscore","bio10mean_zscore","bio11mean_zscore","bio12mean_zscore","bio13mean_zscore","bio14mean_zscore","bio15mean_zscore","bio16mean_zscore","bio17mean_zscore","bio18mean_zscore","bio19mean_zscore","bio2mean_zscore","bio3mean_zscore","bio4mean_zscore","bio5mean_zscore","bio6mean_zscore","bio7mean_zscore","bio8mean_zscore","bio9mean_zscore","bio1_percent_area","bio2_percent_area","bio3_percent_area","bio4_percent_area","bio5_percent_area","bio6_percent_area","bio7_percent_area","bio8_percent_area","bio9_percent_area","bio10_percent_area","bio11_percent_area","bio12_percent_area","bio13_percent_area","bio14_percent_area","bio15_percent_area","bio16_percent_area","bio17_percent_area","bio18_percent_area","bio19_percent_area"
"1","Southern Rocky Mountain Dry Mesic Montane Mixed Conifer Forest and Woodland","Arizona/New Mexico Mountains",108826,0,9.26,18.1,0.843,NA,90.4,18.38,55.2,200,72.4,NA,NA,NA,45,NA,27,-6.79,NA,16.9,11.4,108826,0,1.65,1.72,1.94,NA,-44.1,11.77,-30.2,-58,31.5,NA,NA,NA,2.39,NA,1.69,2.13,NA,3.39,5.56,108826,0,1.54,1.47,1.73,NA,-70.4,4.38,-51.1,-93.1,13,NA,NA,NA,2.11,NA,1.26,1.43,NA,-9.5,3.48,108826,0,1.78,1.93,2.16,NA,-25.6,25.93,-19.2,-42.7,66.4,NA,NA,NA,3.15,NA,2.29,3.26,NA,11.4,8.34,108826,0,1.87,1.72,1.72,NA,-1.2,2.34,-1.6,-1.16,1.36,NA,NA,NA,1.06,NA,1.16,1.77,NA,1.197,1.31,100,0,6.86,0,42.3,100,0,31.53,38.47,100,100,0,12.88,99.9,89.9,1.61,34.66,0,0
"2","Southern Rocky Mountain Dry Mesic Montane Mixed Conifer Forest and Woodland","Arizona/New Mexico Plateau",150072,0,7.47,17.7,-2.543,NA,49.5,16.88,42.6,162,65,NA,NA,NA,41.8,NA,27.5,-10.79,39.8,18.46,11.22,150072,0,1.7,1.84,1.98,NA,-26.5,10.87,-33.9,-36.1,24.5,NA,NA,NA,2,NA,1.92,3.06,-1.71,5.87,6.94,150072,0,1.65,1.63,1.86,NA,-56.3,3.65,-50.6,-40.1,13.8,NA,NA,NA,1.8,NA,1.59,2.14,-1.81,-9.08,6.35,150072,0,1.74,1.98,2.12,NA,-12.9,19.45,-23.7,-32.4,43.4,NA,NA,NA,2.31,NA,2.17,3.67,-1.6,10.7,7.54,150072,0,1.93,1.76,1.72,NA,-1.12,2.67,-2.03,-1.06,1.45,NA,NA,NA,1.03,NA,1.38,2.26,-1.06,1.065,1.31,100,0,10.08,0,100,100,12.4,16.28,1.55,100,100,0,23.26,100,100,3.1,54.26,0,0
"3","Southern Rocky Mountain Dry Mesic Montane Mixed Conifer Forest and Woodland","Central Basin and Range",309946,0,8.21,19,-1.518,NA,71.1,24.94,28.2,168,88.6,NA,NA,NA,35.1,NA,28,-7.34,35.2,7.53,18.2,309946,0,1.92,1.87,2.64,NA,-51.9,15.94,-39.2,-59.2,27,NA,NA,NA,2.33,NA,1.9,4.11,-2.3,4.76,7.43,309946,0,1.81,1.77,2.25,NA,-97.4,7.23,-48.2,-66,22,NA,NA,NA,1.96,NA,1.75,3.27,-2.45,4.44,5.01,309946,0,2.07,2.02,2.83,NA,-33.4,24.21,-31.5,-48.8,35.4,NA,NA,NA,2.84,NA,2.06,4.46,-1.92,5.45,9.11,309946,0,2.29,1.43,2.12,NA,-1.48,2.52,-2.9,-1.06,1.31,NA,NA,NA,1.1,NA,1.17,2.37,-1.11,1.137,1.06,100,0,95.08,0,100,100,80.3,9.84,19.67,100,100,0,96.72,100,100,6.56,22.95,0,0
"4","Southern Rocky Mountain Dry Mesic Montane Mixed Conifer Forest and Woodland","Chihuahuan Desert",509458,0,14.37,23.2,5.502,NA,NA,13.04,74.6,NA,47.8,NA,NA,NA,NA,NA,31.7,-1.06,NA,21.31,NA,509458,0,1.69,1.7,2.02,NA,NA,12.66,-32.4,NA,24.8,NA,NA,NA,NA,NA,1.87,1.77,NA,2.33,NA,509458,0,1.66,1.66,1.96,NA,NA,8.13,-34.2,NA,21.1,NA,NA,NA,NA,NA,1.87,1.69,NA,2.33,NA,509458,0,1.73,1.86,2.05,NA,NA,16.39,-30.3,NA,30.1,NA,NA,NA,NA,NA,1.87,1.89,NA,2.33,NA,509458,0,1.94,1.77,1.81,NA,NA,4.01,-1.25,NA,1.36,NA,NA,NA,NA,NA,1.2,1.48,NA,1.011,NA,100,0,0,0,16.7,100,0,16.67,0,100,100,0,0,100,100,0,66.67,0,0
"5","Southern Rocky Mountain Dry Mesic Montane Mixed Conifer Forest and Woodland","Colorado Plateaus",134931,0,7.57,18.7,-3.089,NA,50.2,22.64,22.7,132,84.3,NA,NA,NA,36.1,NA,28.2,-10.02,38.2,16.27,12.31,134931,0,1.92,1.99,2.23,NA,-36.8,16.04,-43.2,-50.2,31.6,NA,NA,NA,2.11,NA,2.09,3.91,-1.95,4.59,11.72,134931,0,1.72,1.72,1.82,NA,-58.1,7.02,-55.1,-82.1,11.9,NA,NA,NA,1.57,NA,1.73,2.79,-2.59,-10.35,4.94,134931,0,2.1,2.14,2.6,NA,-17,30.47,-29.3,-27.5,56.9,NA,NA,NA,2.68,NA,2.3,4.71,-1.33,12.64,17.93,134931,0,2.28,1.66,2.4,NA,-1.3,3.19,-3.3,-1.08,1.8,NA,NA,NA,1.12,NA,1.35,3,-1.13,0.681,1.29,100,0,39.43,0,100,100,71.2,26.27,40.88,100,100,0,82.23,100,100,32.65,92.63,0,0
"6","Southern Rocky Mountain Dry Mesic Montane Mixed Conifer Forest and Woodland","High Plains",288315,0,9.57,21.6,-1.687,NA,77.1,9.96,59.3,NA,NA,NA,NA,NA,NA,NA,31.9,-10.07,NA,16.48,NA,288315,0,1.57,1.76,2.03,NA,-36.4,6.17,-27.9,NA,NA,NA,NA,NA,NA,NA,1.62,3.41,NA,4.11,NA,288315,0,1.55,1.72,1.97,NA,-36.4,4.42,-30.1,NA,NA,NA,NA,NA,NA,NA,1.55,3.35,NA,3.87,NA,288315,0,1.69,1.89,2.17,NA,-36.4,8.11,-25.1,NA,NA,NA,NA,NA,NA,NA,1.99,3.75,NA,4.35,NA,288315,0,1.36,1.36,1.13,NA,-1.06,1.76,-1.75,NA,NA,NA,NA,NA,NA,NA,1.12,1.49,NA,1.066,NA,100,0,0,0,100,100,0,9.09,0,100,100,0,4.55,100,100,0,0,0,0
"7","Southern Rocky Mountain Dry Mesic Montane Mixed Conifer Forest and Woodland","Idaho Batholith",60281,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60281,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60281,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60281,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60281,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","Southern Rocky Mountain Dry Mesic Montane Mixed Conifer Forest and Woodland","Madrean Archipelago",74690,0,10.89,19.1,3.051,NA,NA,14.02,61,NA,55.7,NA,NA,NA,43.6,NA,NA,-3.37,NA,18.8,15.26,74690,0,1.6,1.57,1.9,NA,NA,8.85,-27.7,NA,20.9,NA,NA,NA,2.65,NA,NA,2.07,NA,4.53,5.04,74690,0,1.51,1.46,1.83,NA,NA,5.29,-32,NA,20.9,NA,NA,NA,2.3,NA,NA,1.91,NA,-8.28,4.43,74690,0,1.64,1.61,1.95,NA,NA,20.5,-25,NA,20.9,NA,NA,NA,3.15,NA,NA,2.31,NA,8.48,5.83,74690,0,1.97,1.89,1.82,NA,NA,1.9,-1.55,NA,1.02,NA,NA,NA,1.11,NA,NA,2,NA,0.943,1.25,100,0,60.87,0,0,100,0,39.13,26.09,100,100,0,0,100,100,0,4.35,0,0
"9","Southern Rocky Mountain Dry Mesic Montane Mixed Conifer Forest and Woodland","Middle Rockies",164464,0,4.42,15,-4.997,NA,NA,19.8,49,NA,NA,NA,NA,NA,NA,NA,NA,-11.75,NA,NA,NA,164464,0,1.6,1.81,1.83,NA,NA,7.65,-21.2,NA,NA,NA,NA,NA,NA,NA,NA,3.89,NA,NA,NA,164464,0,1.59,1.79,1.81,NA,NA,6.33,-21.6,NA,NA,NA,NA,NA,NA,NA,NA,3.89,NA,NA,NA,164464,0,1.61,1.82,1.84,NA,NA,8.96,-20.8,NA,NA,NA,NA,NA,NA,NA,NA,3.9,NA,NA,NA,164464,0,1.92,1.55,1.34,NA,NA,1.73,-1.13,NA,NA,NA,NA,NA,NA,NA,NA,1.75,NA,NA,NA,100,0,0,0,0,100,0,0,0,100,100,0,0,100,100,0,0,0,0
"10","Southern Rocky Mountain Dry Mesic Montane Mixed Conifer Forest and Woodland","Mojave Basin and Range",129599,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129599,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129599,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129599,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129599,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
