"","type","NAME","bio1_mean","bio10_mean","bio11_mean","bio12_mean","bio13_mean","bio14_mean","bio15_mean","bio16_mean","bio17_mean","bio18_mean","bio19_mean","bio2_mean","bio3_mean","bio4_mean","bio5_mean","bio6_mean","bio7_mean","bio8_mean","bio9_mean","bio1mean_delta","bio10mean_delta","bio11mean_delta","bio12mean_delta","bio13mean_delta","bio14mean_delta","bio15mean_delta","bio16mean_delta","bio17mean_delta","bio18mean_delta","bio19mean_delta","bio2mean_delta","bio3mean_delta","bio4mean_delta","bio5mean_delta","bio6mean_delta","bio7mean_delta","bio8mean_delta","bio9mean_delta","bio1min_delta","bio10min_delta","bio11min_delta","bio12min_delta","bio13min_delta","bio14min_delta","bio15min_delta","bio16min_delta","bio17min_delta","bio18min_delta","bio19min_delta","bio2min_delta","bio3min_delta","bio4min_delta","bio5min_delta","bio6min_delta","bio7min_delta","bio8min_delta","bio9min_delta","bio1max_delta","bio10max_delta","bio11max_delta","bio12max_delta","bio13max_delta","bio14max_delta","bio15max_delta","bio16max_delta","bio17max_delta","bio18max_delta","bio19max_delta","bio2max_delta","bio3max_delta","bio4max_delta","bio5max_delta","bio6max_delta","bio7max_delta","bio8max_delta","bio9max_delta","bio1mean_zscore","bio10mean_zscore","bio11mean_zscore","bio12mean_zscore","bio13mean_zscore","bio14mean_zscore","bio15mean_zscore","bio16mean_zscore","bio17mean_zscore","bio18mean_zscore","bio19mean_zscore","bio2mean_zscore","bio3mean_zscore","bio4mean_zscore","bio5mean_zscore","bio6mean_zscore","bio7mean_zscore","bio8mean_zscore","bio9mean_zscore","bio1_percent_area","bio2_percent_area","bio3_percent_area","bio4_percent_area","bio5_percent_area","bio6_percent_area","bio7_percent_area","bio8_percent_area","bio9_percent_area","bio10_percent_area","bio11_percent_area","bio12_percent_area","bio13_percent_area","bio14_percent_area","bio15_percent_area","bio16_percent_area","bio17_percent_area","bio18_percent_area","bio19_percent_area"
"1","Western Great Plains Foothill and Piedmont Grassland","Arizona/New Mexico Mountains",10.28,20.2,0.676,NA,75,23.5,45.1,186,81.1,NA,NA,15.4,NA,NA,29.6,-6.98,NA,19.1,14.13,1.87,2.12,1.82,NA,-36.2,14.49,-38.7,-45,30,NA,NA,0.581,NA,NA,2.35,2.18,NA,4.19,7.27,1.86,2.09,1.79,NA,-46.1,8.32,-43.1,-45,18.1,NA,NA,0.577,NA,NA,1.82,2.05,NA,2.75,6.62,1.89,2.13,1.86,NA,-28.6,21.13,-26.4,-45,44,NA,NA,0.586,NA,NA,2.48,2.34,NA,5.13,8.05,2.04,2,1.52,NA,-1.28,3.5,-2,-1.05,1.5,NA,NA,1.02,NA,NA,1.52,1.68,NA,1.03,1.34,100,3.08,0,0,100,100,0,18.46,4.615,100,100,0,92.31,100,100,1.54,93.8,0,0
"2","Western Great Plains Foothill and Piedmont Grassland","Arizona/New Mexico Plateau",11.44,21.8,1.297,NA,55.5,16.3,47.3,NA,54.5,NA,NA,NA,NA,NA,31.2,-6.63,NA,NA,NA,1.87,2.12,1.82,NA,-28.1,10.71,-39.8,NA,20.5,NA,NA,NA,NA,NA,2.38,2.15,NA,NA,NA,1.86,2.11,1.8,NA,-28.2,8.24,-41.4,NA,15.1,NA,NA,NA,NA,NA,2.34,2.11,NA,NA,NA,1.88,2.12,1.84,NA,-28,13.18,-38.3,NA,25.8,NA,NA,NA,NA,NA,2.42,2.19,NA,NA,NA,2.02,1.99,1.47,NA,-1.27,3.44,-2.15,NA,1.38,NA,NA,NA,NA,NA,1.57,1.65,NA,NA,NA,100,0,0,0,100,100,0,0,0,100,100,0,100,100,100,0,100,0,0
"3","Western Great Plains Foothill and Piedmont Grassland","High Plains",8.88,20,-1.384,NA,79.2,10.7,56.2,NA,56.1,NA,NA,17.7,NA,NA,29.8,-9.33,NA,18.6,NA,1.94,2.34,1.95,NA,-36.4,5.69,-23.3,NA,18.4,NA,NA,0.621,NA,NA,2.63,3.77,NA,3.98,NA,1.84,2.05,1.72,NA,-40.1,3.21,-32.1,NA,16,NA,NA,0.612,NA,NA,2.17,2.49,NA,2.85,NA,2,2.42,2.07,NA,-30.8,9.51,-18.8,NA,23.9,NA,NA,0.633,NA,NA,2.86,4.33,NA,5.01,NA,1.77,1.92,1.21,NA,-1.1,1.52,-1.44,NA,1.04,NA,NA,1.09,NA,NA,1.84,1.86,NA,1.16,NA,100,2.57,0,0,100,100,0,4.86,0,100,100,0,4.86,100,100,0,4,0,0
"4","Western Great Plains Foothill and Piedmont Grassland","Southern Rockies",8.89,19,-0.693,NA,79,15.9,54.4,166,67.6,NA,NA,17.1,NA,NA,28.5,-8.89,NA,18.8,3.85,1.88,2.21,1.84,NA,-35.2,8.37,-28.3,-49,25.3,NA,NA,0.637,NA,NA,2.52,2.83,NA,4.61,5.37,1.81,2,1.7,NA,-50.7,4.32,-36.7,-73.2,16.2,NA,NA,0.544,NA,NA,2.22,2.18,NA,2.74,4.81,2,2.41,2.06,NA,-24.2,21.27,-18.1,-33.1,42.3,NA,NA,0.691,NA,NA,2.83,4.19,NA,6.71,6,1.97,1.97,1.39,NA,-1.18,1.88,-1.73,-1.08,1.19,NA,NA,1.17,NA,NA,1.79,1.77,NA,1.18,1.22,100,24.8,0,0,100,100,0,47.56,5.285,100,100,0,67.07,99.2,100,14.63,24.4,0,0
"5","Western Great Plains Foothill and Piedmont Grassland","Southwestern Tablelands",10.28,20.7,0.249,NA,75.4,13.2,59.5,156,60.7,NA,NA,17.5,NA,NA,30.3,-8.6,NA,20.1,4.2,1.89,2.18,1.84,NA,-34.6,7.14,-30.6,-46.2,21,NA,NA,0.642,NA,NA,2.4,2.84,NA,4.18,5.35,1.81,1.99,1.71,NA,-46.2,3.25,-40.6,-63.4,12.4,NA,NA,0.566,NA,NA,1.83,2.08,NA,2.38,4.87,1.96,2.38,1.95,NA,-23.4,17.54,-22,-37.9,35.9,NA,NA,0.707,NA,NA,2.78,3.59,NA,7.49,5.83,1.86,1.86,1.24,NA,-1.18,2.13,-1.7,-1.03,1.13,NA,NA,1.12,NA,NA,1.71,1.66,NA,1.22,1.21,100,22.55,0,0,100,100,0,45.72,0.887,100,99.4,0,73.38,99.9,100,2.77,12.1,0,0
