"","type","NAME","bio1_mean","bio10_mean","bio11_mean","bio12_mean","bio13_mean","bio14_mean","bio15_mean","bio16_mean","bio17_mean","bio18_mean","bio19_mean","bio2_mean","bio3_mean","bio4_mean","bio5_mean","bio6_mean","bio7_mean","bio8_mean","bio9_mean","bio1mean_delta","bio10mean_delta","bio11mean_delta","bio12mean_delta","bio13mean_delta","bio14mean_delta","bio15mean_delta","bio16mean_delta","bio17mean_delta","bio18mean_delta","bio19mean_delta","bio2mean_delta","bio3mean_delta","bio4mean_delta","bio5mean_delta","bio6mean_delta","bio7mean_delta","bio8mean_delta","bio9mean_delta","bio1min_delta","bio10min_delta","bio11min_delta","bio12min_delta","bio13min_delta","bio14min_delta","bio15min_delta","bio16min_delta","bio17min_delta","bio18min_delta","bio19min_delta","bio2min_delta","bio3min_delta","bio4min_delta","bio5min_delta","bio6min_delta","bio7min_delta","bio8min_delta","bio9min_delta","bio1max_delta","bio10max_delta","bio11max_delta","bio12max_delta","bio13max_delta","bio14max_delta","bio15max_delta","bio16max_delta","bio17max_delta","bio18max_delta","bio19max_delta","bio2max_delta","bio3max_delta","bio4max_delta","bio5max_delta","bio6max_delta","bio7max_delta","bio8max_delta","bio9max_delta","bio1mean_zscore","bio10mean_zscore","bio11mean_zscore","bio12mean_zscore","bio13mean_zscore","bio14mean_zscore","bio15mean_zscore","bio16mean_zscore","bio17mean_zscore","bio18mean_zscore","bio19mean_zscore","bio2mean_zscore","bio3mean_zscore","bio4mean_zscore","bio5mean_zscore","bio6mean_zscore","bio7mean_zscore","bio8mean_zscore","bio9mean_zscore","bio1_percent_area","bio2_percent_area","bio3_percent_area","bio4_percent_area","bio5_percent_area","bio6_percent_area","bio7_percent_area","bio8_percent_area","bio9_percent_area","bio10_percent_area","bio11_percent_area","bio12_percent_area","bio13_percent_area","bio14_percent_area","bio15_percent_area","bio16_percent_area","bio17_percent_area","bio18_percent_area","bio19_percent_area"
"1","Inter Mountain Basins Mat Saltbush Shrubland","Colorado Plateaus",10.92,23.1,-1.44,NA,28,11.82,25.9,72.3,44.1,NA,NA,NA,NA,NA,33.8,-9.62,NA,19.7,3.16,2.18,2.38,2.1,NA,-21.6,8.5,-46.4,-31.6,19.6,NA,NA,NA,NA,NA,2.68,2.49,NA,1.63,15.55,1.98,2.08,1.69,NA,-38.6,2.52,-61.1,-46.7,8.87,NA,NA,NA,NA,NA,2.15,1.56,NA,-13.32,7.95,2.38,2.49,2.42,NA,-12.3,15.61,-30.7,-22.6,34,NA,NA,NA,NA,NA,2.87,3.84,NA,12.13,21.8,2.49,1.94,1.97,NA,-1.23,3.61,-3.39,-1.09,2.08,NA,NA,NA,NA,NA,1.69,1.66,NA,0.232,1.49,100,0,0,0,100,100,0,25.1,44.22,100,100,0,91.55,99.9,100,42.4938,99.67,0,0
"2","Inter Mountain Basins Mat Saltbush Shrubland","High Plains",8.4,19.5,-1.68,NA,NA,12.59,53.4,NA,NA,NA,NA,NA,NA,NA,30.1,-8.77,NA,NA,NA,1.99,2.34,2.08,NA,NA,6.82,-23.9,NA,NA,NA,NA,NA,NA,NA,2.47,4.34,NA,NA,NA,1.99,2.34,2.08,NA,NA,6.82,-23.9,NA,NA,NA,NA,NA,NA,NA,2.47,4.34,NA,NA,NA,1.99,2.34,2.08,NA,NA,6.82,-23.9,NA,NA,NA,NA,NA,NA,NA,2.47,4.34,NA,NA,NA,1.76,1.85,1.23,NA,NA,2.06,-1.47,NA,NA,NA,NA,NA,NA,NA,1.72,1.89,NA,NA,NA,100,0,0,0,100,100,0,0,0,100,100,0,0,100,100,0,0,0,0
"3","Inter Mountain Basins Mat Saltbush Shrubland","Mojave Basin and Range",16.18,27.1,5.9,NA,40.4,8.92,36.7,NA,44.9,NA,NA,NA,NA,NA,36.9,-1.11,NA,NA,NA,2.06,2.14,2.01,NA,-30.5,3.4,-41.5,NA,11.3,NA,NA,NA,NA,NA,2.19,2.96,NA,NA,NA,2.06,2.14,2.01,NA,-30.5,3.4,-41.5,NA,11.32,NA,NA,NA,NA,NA,2.19,2.96,NA,NA,NA,2.06,2.14,2.01,NA,-30.5,3.4,-41.5,NA,11.3,NA,NA,NA,NA,NA,2.19,2.96,NA,NA,NA,2.6,1.95,1.84,NA,-1.05,1.23,-2.44,NA,1.03,NA,NA,NA,NA,NA,1.42,2.5,NA,NA,NA,100,0,0,0,100,100,0,0,0,100,100,0,100,100,100,0,100,0,0
"4","Inter Mountain Basins Mat Saltbush Shrubland","Northwestern Great Plains",7.85,20.4,-3.95,NA,66.9,10.36,59.8,NA,72.5,NA,NA,NA,35.5,NA,31.2,-11.54,NA,10.8,NA,2.08,2.66,1.88,NA,-34.4,5.01,-24.3,NA,23.8,NA,NA,NA,2.48,NA,2.66,4.52,NA,4.02,NA,1.98,2.43,1.75,NA,-36.5,2.15,-28.4,NA,17.48,NA,NA,NA,2.45,NA,2.3,4.03,NA,3.41,NA,2.14,2.88,1.96,NA,-32.1,14.18,-16.7,NA,32.9,NA,NA,NA,2.52,NA,2.94,5.07,NA,4.71,NA,2.24,2.15,1.23,NA,-1.05,1.8,-1.28,NA,1.56,NA,NA,NA,1.03,NA,1.57,1.83,NA,1.317,NA,100,0,1.56,0,100,100,0,3.65,0,100,100,0,9.9,93.8,57.3,0,3.65,0,0
"5","Inter Mountain Basins Mat Saltbush Shrubland","Southern Rockies",5.23,16.7,-5.56,NA,NA,22.55,15.1,NA,74.6,NA,NA,NA,NA,NA,26.8,-12.22,NA,NA,NA,2.08,2.48,1.96,NA,NA,10.3,-19.6,NA,20.7,NA,NA,NA,NA,NA,2.62,3.91,NA,NA,NA,2.06,2.45,1.88,NA,NA,8.3,-19.6,NA,17.88,NA,NA,NA,NA,NA,2.52,3.36,NA,NA,NA,2.1,2.49,2.01,NA,NA,13.57,-19.6,NA,24.4,NA,NA,NA,NA,NA,2.76,4.26,NA,NA,NA,2.17,2.18,1.52,NA,NA,2.13,-1.8,NA,1.3,NA,NA,NA,NA,NA,1.88,1.95,NA,NA,NA,100,0,0,0,100,100,0,0,0,100,100,0,0,100,25,0,100,0,0
"6","Inter Mountain Basins Mat Saltbush Shrubland","Wasatch and Uinta Mountains",7.37,18.6,-3.57,NA,NA,10.26,36.9,NA,39.7,NA,NA,NA,NA,NA,29.3,-11.16,NA,NA,NA,2.26,2.54,1.86,NA,NA,5.99,-23.3,NA,12.9,NA,NA,NA,NA,NA,2.89,2.65,NA,NA,NA,2.25,2.53,1.85,NA,NA,4.91,-28.1,NA,11.95,NA,NA,NA,NA,NA,2.88,2.59,NA,NA,NA,2.27,2.55,1.87,NA,NA,8.04,-21.6,NA,13.9,NA,NA,NA,NA,NA,2.89,2.69,NA,NA,NA,2.87,1.92,2.16,NA,NA,2.12,-1.37,NA,1.21,NA,NA,NA,NA,NA,1.65,1.97,NA,NA,NA,100,0,0,0,100,100,0,0,0,100,100,0,0,100,100,0,40,0,0
"7","Inter Mountain Basins Mat Saltbush Shrubland","Wyoming Basin",6.45,18.6,-5.54,NA,33.1,9.49,35.8,94.8,34.7,NA,NA,NA,NA,NA,29.4,-13.32,NA,14.8,-2.94,2.22,2.56,1.96,NA,-16.4,6.65,-25.7,-31.2,12.8,NA,NA,NA,NA,NA,2.76,3.27,NA,4.9,9.58,1.98,2.38,1.82,NA,-23.5,1.59,-41.7,-31.2,3.1,NA,NA,NA,NA,NA,2.34,2.16,NA,3.17,-11.28,2.37,2.71,2.29,NA,-12.7,17.85,-14.6,-31.2,32,NA,NA,NA,NA,NA,3,4.41,NA,7.35,18,2.62,2.06,1.79,NA,-1.09,3.01,-1.66,-1.03,1.49,NA,NA,NA,NA,NA,1.7,1.84,NA,1.244,1.23,100,0,0,0,100,100,0,4.22,1.66,100,100,0,2.53,99.6,63.1,0.0528,65.12,0,0
